0.0166667,0,11.027,24,0.00306,1,0,0,0
0.0333333,0,11.027,24,0.00613,1,0,0,0
0.05,0,12.017,29,0.00946,26,0,0,0
0.0666667,0,11.139,24,0.01256,26,0,0,0
0.0833333,0,10.901,23,0.01559,34,0,0,0
0.1,0,10.901,23,0.01861,48,0,0,0
0.116667,0,10.901,23,0.02164,63,0,0,0
0.133333,0,20.906,77,0.02745,77,0,0,0
0.15,0,22.312,85,0.03365,81,0,0,0
0.166667,0,22.846,88,0.03999,83,0,0,0
0.183333,0,23.335,91,0.04648,86,0,0,0
0.2,0,23.624,92,0.05304,87,0,0,0
0.216667,0,23.407,91,0.05954,86,0,0,0
0.233333,0,23.053,89,0.06594,85,0,0,0
0.25,0,23.264,90,0.07241,85,0,0,0
0.266667,0,23.407,91,0.07891,87,0,0,0
0.283333,0,23.335,91,0.08539,86,0,0,0
0.3,0,22.846,88,0.09174,84,0,0,0
0.316667,0,23.624,92,0.0983,84,0,0,0
0.333333,0,24.072,95,0.10498,87,0,0,0
0.35,0,23.996,94,0.11165,88,0,0,0
0.366667,0,23.846,93,0.11827,88,0,0,0
0.383333,0,23.624,92,0.12484,87,0,0,0
0.4,0,23.772,93,0.13144,88,0,0,0
0.416667,0,25.867,104,0.13862,94,0,0,0
0.433333,0,24.148,95,0.14533,90,0,0,0
0.45,0,23.407,91,0.15183,88,0,0,0
0.466667,0,23.053,89,0.15824,85,0,0,0
0.483333,0,22.846,88,0.16458,84,0,0,0
0.5,0,23.123,89,0.17101,84,0,0,0
0.516667,0,23.264,90,0.17747,86,0,0,0
0.533333,0,23.552,92,0.18401,86,0,0,0
0.55,0,23.264,90,0.19047,86,0,0,0
0.566667,0,23.194,90,0.19692,86,0,0,0
0.583333,0,23.335,91,0.2034,86,0,0,0
0.6,0,23.479,91,0.20992,86,0,0,0
0.616667,0,23.264,90,0.21638,86,0,0,0
0.633333,0,22.443,86,0.22262,84,0,0,0
0.65,0,23.846,93,0.22924,84,0,0,0
0.666667,0,24.072,95,0.23593,88,0,0,0
0.683333,0,23.624,92,0.24249,87,0,0,0
0.7,0,23.624,92,0.24905,87,0,0,0
0.716667,0,23.264,90,0.25551,87,0,0,0
0.733333,0,23.194,90,0.26196,85,0,0,0
0.75,0,23.698,93,0.26854,86,0,0,0
0.766667,0,23.552,92,0.27508,86,0,0,0
0.783333,0,23.053,89,0.28149,86,0,0,0
0.8,0,23.264,90,0.28795,85,0,0,0
0.816667,0,23.264,90,0.29441,85,0,0,0
0.833333,0,23.552,92,0.30095,87,0,0,0
0.85,0,22.984,89,0.30734,86,0,0,0
0.866667,0,23.194,90,0.31378,85,0,0,0
0.883333,0,22.915,88,0.32014,85,0,0,0
0.9,0,23.264,90,0.32661,87,0,0,0
0.916667,0,22.915,88,0.33297,85,0,0,0
0.933333,0,23.772,93,0.33958,86,0,0,0
