0.0166667,0,27.016,67,0.0075,95,78,0,0
0.0333333,0,27.875,70,0.01525,95,81,0,0
0.05,0,28.174,71,0.02307,98,84,0,0
0.0666667,0,28.582,72,0.03101,100,86,0,0
0.0833333,0,28.074,70,0.03881,100,88,0,0
0.1,0,27.203,67,0.04637,97,90,0,0
0.116667,0,26.651,66,0.05377,82,90,0,0
0.133333,0,27.297,68,0.06135,83,92,0,0
0.15,0,27.875,70,0.0691,76,92,0,0
0.166667,0,27.583,69,0.07676,77,93,0,0
0.183333,0,28.479,72,0.08467,79,93,0,0
0.2,0,28.531,72,0.09259,79,94,0,0
0.216667,0,28.844,73,0.10061,80,95,0,0
0.233333,0,29.657,75,0.10885,82,95,0,0
0.25,0,29.11,74,0.11693,82,96,0,0
0.266667,0,28.174,71,0.12476,87,97,0,0
0.283333,0,28.686,72,0.13273,86,97,0,0
0.3,0,28.897,73,0.14075,89,98,0,0
0.316667,0,29.218,74,0.14887,89,99,0,0
0.333333,0,29.11,74,0.15695,89,100,0,0
0.35,0,30.577,78,0.16545,92,100,0,0
0.366667,0,33.569,88,0.17477,105,101,0,0
0.383333,0,31.305,81,0.18347,100,102,0,0
0.4,0,29.546,75,0.19168,91,102,0,0
0.416667,0,28.686,72,0.19964,89,103,0,0
0.433333,0,28.582,72,0.20758,88,103,0,0
0.45,0,27.68,69,0.21527,86,104,0,0
0.466667,0,27.583,69,0.22293,83,105,0,0
0.483333,0,28.074,70,0.23073,76,105,0,0
0.5,0,28.791,73,0.23873,70,106,0,0
0.516667,0,27.68,69,0.24642,79,107,0,0
0.533333,0,25.53,62,0.25351,91,108,0,0
0.55,0,24.348,58,0.26027,87,108,0,0
0.566667,0,24.886,60,0.26719,87,109,0,0
0.583333,0,25.044,60,0.27414,88,109,0,0
0.6,0,25.044,60,0.2811,88,110,0,0
0.616667,0,25.123,61,0.28808,88,110,0,0
0.633333,0,25.696,63,0.29522,89,110,0,0
0.65,0,25.865,63,0.3024,91,111,0,0
0.666667,0,25.53,62,0.30949,90,111,0,0
0.683333,0,25.123,61,0.31647,89,110,0,0
0.7,0,24.652,59,0.32332,86,110,0,0
0.716667,0,24.886,60,0.33023,87,111,0,0
0.733333,0,25.366,62,0.33728,89,110,0,0
0.75,0,25.044,60,0.34424,88,111,0,0
0.766667,0,25.123,61,0.35121,88,110,0,0
0.783333,0,24.964,60,0.35815,89,111,0,0
0.8,0,24.964,60,0.36508,88,111,0,0
0.816667,0,25.123,61,0.37206,88,111,0,0
0.833333,0,25.204,61,0.37906,88,111,0,0
0.85,0,24.73,59,0.38593,87,111,0,0
0.866667,0,24.652,59,0.39278,87,111,0,0
0.883333,0,25.044,60,0.39974,87,110,0,0
0.9,0,25.284,61,0.40676,88,111,0,0
0.916667,0,24.576,59,0.41359,87,110,0,0
0.933333,0,24.348,58,0.42035,86,111,0,0
0.95,0,24.652,59,0.4272,86,111,0,0
0.966667,0,24.652,59,0.43405,86,111,0,0
0.983333,0,24.576,59,0.44087,86,111,0,0
1,0,24.576,59,0.4477,86,111,0,0
1.01667,0,25.284,61,0.45472,88,111,0,0
1.03333,0,25.284,61,0.46175,89,111,0,0
1.05,0,26.832,66,0.4692,91,110,0,0
1.06667,0,26.296,65,0.4765,94,110,0,0
1.08333,0,25.284,61,0.48353,89,110,0,0
1.1,0,25.044,60,0.49048,88,110,0,0
1.11667,0,23.905,57,0.49712,97,110,0,0
1.13333,0,23.066,54,0.50353,94,110,0,0
