Speed,Power
10.554,42.0
15.347,95.0
15.347,95.0
15.564,97.0
16.357,106.0
16.186,104.0
16.22,104.0
16.22,104.0
15.755,99.0
15.755,99.0
16.288,105.0
16.568,108.0
16.604,109.0
16.712,110.0
16.749,110.0
16.896,112.0
16.676,109.0
16.462,107.0
15.951,101.0
16.017,102.0
16.186,104.0
15.918,101.0
16.084,103.0
15.951,101.0
15.82,100.0
15.885,101.0
15.659,98.0
16.051,103.0
15.918,101.0
16.051,103.0
15.596,98.0
16.017,102.0
16.084,103.0
15.918,101.0
15.691,99.0
15.755,99.0
16.051,103.0
16.22,104.0
16.084,103.0
16.051,103.0
16.254,105.0
16.859,111.0
16.64,109.0
16.712,110.0
18.388,128.0
19.73,143.0
20.275,149.0
20.655,153.0
21.166,158.0
21.401,161.0
21.108,158.0
22.013,168.0
21.108,158.0
21.581,163.0
21.764,165.0
21.581,163.0
21.703,164.0
21.521,162.0
21.108,158.0
22.267,171.0
22.998,179.0
21.642,164.0
23.206,181.0
22.998,179.0
23.067,179.0
23.102,180.0
23.136,180.0
23.206,181.0
22.794,176.0
23.206,181.0
22.93,178.0
22.93,178.0
22.267,171.0
22.462,173.0
23.206,181.0
23.276,182.0
22.727,176.0
23.067,179.0
23.136,180.0
22.66,175.0
22.332,171.0
23.033,179.0
22.594,174.0
23.067,179.0
22.862,177.0
22.93,178.0
22.397,172.0
22.076,168.0
22.203,170.0
22.332,171.0
22.013,168.0
22.495,173.0
22.794,176.0
22.462,173.0
22.594,174.0
22.862,177.0
22.594,174.0
22.594,174.0
22.397,172.0
22.594,174.0
22.66,175.0
22.594,174.0
22.203,170.0
22.397,172.0
22.462,173.0
22.862,177.0
23.927,189.0
23.067,179.0
22.203,170.0
21.283,160.0
21.521,162.0
21.888,166.0
24.001,189.0
23.067,179.0
22.794,176.0
22.727,176.0
23.706,186.0
23.206,181.0
22.93,178.0
23.067,179.0
22.66,175.0
22.203,170.0
22.528,173.0
22.528,173.0
23.276,182.0
23.489,184.0
22.862,177.0
22.397,172.0
22.203,170.0
23.067,179.0
22.66,175.0
22.397,172.0
22.332,171.0
22.93,178.0
23.136,180.0
22.462,173.0
22.397,172.0
23.276,182.0
23.706,186.0
23.347,182.0
24.001,189.0
24.076,190.0
23.89,188.0
24.152,191.0
24.076,190.0
23.561,185.0
24.001,189.0
23.206,181.0
22.66,175.0
22.528,173.0
23.418,183.0
23.927,189.0
23.633,185.0
23.347,182.0
23.779,187.0
23.489,184.0
23.706,186.0
23.853,188.0
23.779,187.0
23.779,187.0
23.706,186.0
23.706,186.0
23.706,186.0
23.927,189.0
23.347,182.0
22.862,177.0
23.418,183.0
24.001,189.0
23.779,187.0
23.927,189.0
21.224,159.0
19.908,145.0
18.128,125.0
16.896,112.0
16.604,109.0
16.357,106.0
16.604,109.0
16.767,110.0
16.254,105.0
16.859,111.0
17.045,113.0
14.703,88.0
14.931,90.0
14.96,91.0
14.647,87.0
13.469,74.0
14.32,84.0
15.226,94.0
15.196,93.0
14.816,89.0
14.592,87.0
14.902,90.0
14.873,90.0
14.32,84.0
14.455,85.0
14.989,91.0
14.703,88.0
14.989,91.0
14.902,90.0
14.845,89.0
15.018,91.0
15.44,96.0
15.077,92.0
15.226,94.0
15.788,100.0
15.691,99.0
15.502,97.0
15.409,96.0
15.136,93.0
15.048,92.0
14.788,89.0
14.536,86.0
14.347,84.0
14.536,86.0
14.215,82.0
14.347,84.0
14.455,85.0
14.428,85.0
14.401,84.0
14.788,89.0
15.077,92.0
15.226,94.0
14.96,91.0
15.136,93.0
16.712,110.0
18.128,125.0
18.214,126.0
22.267,171.0
22.594,174.0
23.853,188.0
24.694,197.0
23.853,188.0
26.659,219.0
27.614,229.0
27.614,229.0
27.418,227.0
27.224,225.0
26.845,221.0
26.845,221.0
27.321,226.0
27.224,225.0
26.939,222.0
27.321,226.0
27.418,227.0
27.321,226.0
27.814,231.0
27.418,227.0
27.714,230.0
27.614,229.0
27.664,230.0
27.814,231.0
27.418,227.0
27.516,228.0
27.915,232.0
27.814,231.0
28.016,233.0
27.321,226.0
27.915,232.0
27.915,232.0
28.016,233.0
27.614,229.0
27.814,231.0
27.614,229.0
27.614,229.0
28.118,235.0
28.325,237.0
27.915,232.0
27.614,229.0
27.915,232.0
27.714,230.0
27.516,228.0
28.016,233.0
28.221,236.0
28.273,236.0
27.814,231.0
27.814,231.0
28.118,235.0
28.016,233.0
27.814,231.0
27.224,225.0
28.221,236.0
27.814,231.0
28.118,235.0
27.614,229.0
23.347,182.0
20.382,150.0
17.236,115.0
16.498,107.0
15.44,96.0
15.723,99.0
15.659,98.0
15.502,97.0
16.152,104.0
16.323,106.0
14.215,82.0
14.619,87.0
14.902,90.0
14.96,91.0
13.215,72.0
14.033,80.0
14.136,82.0
14.374,84.0
14.428,85.0
14.241,83.0
14.11,81.0
14.215,82.0
14.294,83.0
14.136,82.0
13.782,78.0
13.782,78.0
14.136,82.0
14.11,81.0
14.033,80.0
14.703,88.0
14.215,82.0
13.636,76.0
13.932,79.0
13.758,77.0
13.399,74.0
13.446,74.0
13.733,77.0
14.008,80.0
14.11,81.0
14.374,84.0
13.758,77.0
13.957,80.0
14.374,84.0
14.085,81.0
13.422,74.0
14.033,80.0
14.619,87.0
14.619,87.0
13.807,78.0
13.782,78.0
13.857,79.0
13.709,77.0
14.347,84.0
14.136,82.0
13.957,80.0
13.636,76.0
14.162,82.0
14.647,87.0
14.136,82.0
14.241,83.0
13.807,78.0
13.782,78.0
14.482,85.0
14.294,83.0
14.162,82.0
14.564,86.0
14.482,85.0
14.788,89.0
14.619,87.0
14.059,81.0
14.428,85.0
14.564,86.0
14.428,85.0
14.482,85.0
14.675,87.0
14.564,86.0
14.675,87.0
14.931,90.0
14.509,86.0
14.536,86.0
14.619,87.0
14.347,84.0
14.162,82.0
14.482,85.0
14.455,85.0
14.241,83.0
14.188,82.0
14.592,87.0
14.267,83.0
14.241,83.0
14.647,87.0
15.226,94.0
15.077,92.0
14.374,84.0
13.957,80.0
14.11,81.0
14.455,85.0
14.455,85.0
14.703,88.0
15.136,93.0
14.759,88.0
14.455,85.0
14.509,86.0
14.675,87.0
14.188,82.0
14.482,85.0
14.536,86.0
14.428,85.0
14.347,84.0
14.162,82.0
14.788,89.0
15.196,93.0
15.347,95.0
15.643,98.0
15.533,97.0
15.018,91.0
15.048,92.0
14.931,90.0
15.226,94.0
15.596,98.0
15.564,97.0
15.409,96.0
15.048,92.0
14.816,89.0
14.536,86.0
14.564,86.0
14.374,84.0
14.482,85.0
14.401,84.0
14.11,81.0
14.033,80.0
14.215,82.0
15.107,92.0
14.731,88.0
14.188,82.0
14.873,90.0
14.32,84.0
14.347,84.0
14.788,89.0
14.647,87.0
14.675,87.0
14.788,89.0
14.592,87.0
14.619,87.0
14.455,85.0
14.347,84.0
14.482,85.0
14.374,84.0
14.509,86.0
14.96,91.0
15.136,93.0
15.378,95.0
14.989,91.0
14.931,90.0
15.226,94.0
15.226,94.0
14.989,91.0
15.136,93.0
15.82,100.0
15.659,98.0
15.755,99.0
15.409,96.0
14.788,89.0
14.788,89.0
14.816,89.0
14.902,90.0
14.931,90.0
15.627,98.0
15.533,97.0
15.256,94.0
14.96,91.0
15.378,95.0
15.471,96.0
15.166,93.0
15.409,96.0
15.788,100.0
15.723,99.0
15.596,98.0
15.564,97.0
15.596,98.0
15.286,94.0
15.951,101.0
15.82,100.0
15.627,98.0
15.409,96.0
15.226,94.0
15.196,93.0
15.196,93.0
14.989,91.0
14.989,91.0
15.136,93.0
15.107,92.0
14.703,88.0
14.989,91.0
14.374,84.0
14.11,81.0
14.731,88.0
14.96,91.0
14.509,86.0
14.931,90.0
14.619,87.0
14.731,88.0
14.816,89.0
15.256,94.0
14.675,87.0
14.703,88.0
14.592,87.0
14.675,87.0
14.619,87.0
14.788,89.0
14.482,85.0
15.136,93.0
15.107,92.0
13.982,80.0
10.355,40.0
6.824,2.0
12.229,61.0
13.147,71.0
13.376,73.0
13.283,72.0
13.612,76.0
13.684,77.0
13.932,79.0
13.636,76.0
14.136,82.0
14.374,84.0
14.11,81.0
14.374,84.0
14.482,85.0
14.455,85.0
14.188,82.0
13.709,77.0
14.008,80.0
14.619,87.0
13.907,79.0
13.733,77.0
14.619,87.0
14.647,87.0
15.471,96.0
17.431,118.0
17.121,114.0
16.64,109.0
16.64,109.0
16.64,109.0
23.779,187.0
23.853,188.0
24.228,192.0
24.076,190.0
23.779,187.0
24.304,193.0
24.228,192.0
24.228,192.0
23.633,185.0
24.076,190.0
23.779,187.0
23.706,186.0
24.076,190.0
24.615,196.0
24.381,194.0
24.228,192.0
24.228,192.0
23.853,188.0
24.228,192.0
23.853,188.0
23.418,183.0
24.152,191.0
24.381,194.0
24.615,196.0
24.773,198.0
24.694,197.0
24.228,192.0
23.276,182.0
26.752,220.0
26.385,216.0
25.596,207.0
25.178,202.0
25.26,203.0
25.344,204.0
25.511,206.0
25.344,204.0
25.26,203.0
25.096,201.0
24.933,200.0
24.933,200.0
25.096,201.0
24.853,199.0
25.178,202.0
24.974,200.0
24.694,197.0
24.933,200.0
24.773,198.0
24.773,198.0
25.014,201.0
24.615,196.0
24.933,200.0
24.853,199.0
25.014,201.0
25.427,205.0
25.014,201.0
24.853,199.0
25.941,211.0
25.767,209.0
25.681,208.0
25.178,202.0
25.427,205.0
25.511,206.0
25.014,201.0
25.854,210.0
25.344,204.0
25.014,201.0
25.26,203.0
25.596,207.0
25.344,204.0
25.427,205.0
25.681,208.0
25.511,206.0
25.596,207.0
26.028,212.0
25.681,208.0
25.344,204.0
25.096,201.0
25.427,205.0
25.941,211.0
25.596,207.0
25.681,208.0
25.681,208.0
25.596,207.0
25.941,211.0
25.26,203.0
25.344,204.0
25.178,202.0
26.206,214.0
26.117,213.0
25.767,209.0
26.206,214.0
25.854,210.0
26.028,212.0
26.476,217.0
25.681,208.0
25.344,204.0
25.096,201.0
24.773,198.0
25.681,208.0
25.344,204.0
25.854,210.0
25.767,209.0
24.773,198.0
25.014,201.0
25.427,205.0
26.295,215.0
26.028,212.0
25.681,208.0
25.511,206.0
25.26,203.0
25.854,210.0
26.028,212.0
25.511,206.0
25.767,209.0
25.344,204.0
25.014,201.0
25.596,207.0
25.096,201.0
26.385,216.0
27.369,226.0
27.128,224.0
26.659,219.0
26.567,218.0
26.206,214.0
26.476,217.0
26.385,216.0
26.798,220.0
26.659,219.0
26.567,218.0
26.476,217.0
26.567,218.0
26.567,218.0
26.752,220.0
26.567,218.0
26.206,214.0
26.206,214.0
26.385,216.0
26.117,213.0
25.681,208.0
26.476,217.0
26.659,219.0
26.567,218.0
26.752,220.0
26.385,216.0
26.659,219.0
26.752,220.0
28.118,235.0
27.418,227.0
27.418,227.0
27.714,230.0
27.714,230.0
27.714,230.0
28.016,233.0
27.814,231.0
28.016,233.0
28.118,235.0
28.118,235.0
27.418,227.0
27.321,226.0
27.714,230.0
27.814,231.0
27.814,231.0
28.016,233.0
28.221,236.0
27.814,231.0
27.516,228.0
27.714,230.0
27.418,227.0
27.081,223.0
27.321,226.0
27.321,226.0
27.714,230.0
27.321,226.0
27.321,226.0
26.117,213.0
27.418,227.0
27.321,226.0
26.206,214.0
26.939,222.0
26.845,221.0
26.752,220.0
26.567,218.0
26.295,215.0
26.028,212.0
25.26,203.0
25.178,202.0
25.681,208.0
25.096,201.0
25.854,210.0
26.939,222.0
26.117,213.0
26.295,215.0
26.028,212.0
26.295,215.0
26.567,218.0
26.659,219.0
25.854,210.0
25.681,208.0
26.295,215.0
25.427,205.0
26.206,214.0
26.028,212.0
26.295,215.0
26.295,215.0
26.845,221.0
26.385,216.0
25.427,205.0
26.117,213.0
26.659,219.0
26.161,213.0
26.567,218.0
26.295,215.0
25.511,206.0
25.767,209.0
26.752,220.0
26.752,220.0
26.385,216.0
26.385,216.0
26.385,216.0
26.028,212.0
26.476,217.0
26.567,218.0
25.767,209.0
25.854,210.0
26.295,215.0
26.567,218.0
26.385,216.0
26.295,215.0
25.767,209.0
26.385,216.0
26.117,213.0
25.26,203.0
26.567,218.0
26.845,221.0
26.206,214.0
25.767,209.0
26.028,212.0
26.25,214.0
25.427,205.0
25.344,204.0
26.117,213.0
26.117,213.0
25.985,211.0
26.206,214.0
26.028,212.0
25.427,205.0
25.941,211.0
25.681,208.0
25.344,204.0
25.596,207.0
25.941,211.0
25.767,209.0
26.028,212.0
26.206,214.0
26.028,212.0
25.941,211.0
25.767,209.0
25.854,210.0
26.028,212.0
26.117,213.0
25.427,205.0
25.596,207.0
25.427,205.0
25.596,207.0
25.178,202.0
26.028,212.0
25.854,210.0
26.206,214.0
26.028,212.0
25.596,207.0
25.014,201.0
22.998,179.0
23.136,180.0
24.853,199.0
24.615,196.0
24.381,194.0
24.381,194.0
24.773,198.0
24.536,195.0
25.26,203.0
24.933,200.0
24.694,197.0
24.615,196.0
24.773,198.0
24.694,197.0
24.773,198.0
24.853,199.0
24.458,194.0
24.933,200.0
24.933,200.0
24.96,200.0
24.853,199.0
24.773,198.0
25.096,201.0
25.511,206.0
25.178,202.0
25.178,202.0
25.014,201.0
25.096,201.0
25.178,202.0
25.681,208.0
25.26,203.0
25.427,205.0
25.511,206.0
25.344,204.0
25.511,206.0
25.653,208.0
25.854,210.0
25.344,204.0
25.854,210.0
26.117,213.0
25.681,208.0
25.344,204.0
24.773,198.0
24.228,192.0
24.304,193.0
24.773,198.0
24.853,199.0
24.381,194.0
24.228,192.0
24.152,191.0
24.773,198.0
24.536,195.0
24.076,190.0
23.418,183.0
23.853,188.0
23.779,187.0
24.001,189.0
24.152,191.0
24.228,192.0
23.206,181.0
22.794,176.0
23.276,182.0
23.347,182.0
23.136,180.0
23.276,182.0
23.206,181.0
23.561,185.0
23.418,183.0
22.862,177.0
23.206,181.0
23.418,183.0
23.418,183.0
23.561,185.0
23.067,179.0
22.794,176.0
22.998,179.0
22.594,174.0
24.304,193.0
25.096,201.0
23.136,180.0
23.067,179.0
24.152,191.0
24.381,194.0
23.597,185.0
24.304,193.0
23.489,184.0
23.418,183.0
23.706,186.0
23.418,183.0
23.276,182.0
22.794,176.0
22.462,173.0
22.203,170.0
21.461,162.0
21.185,159.0
21.05,157.0
22.397,172.0
21.581,163.0
22.139,169.0
21.95,167.0
21.461,162.0
21.825,166.0
21.95,167.0
23.347,182.0
23.347,182.0
22.76,176.0
22.93,178.0
22.727,176.0
22.594,174.0
22.794,176.0
22.727,176.0
22.594,174.0
23.067,179.0
22.332,171.0
22.397,172.0
22.727,176.0
22.862,177.0
22.727,176.0
22.594,174.0
22.397,172.0
22.462,173.0
22.528,173.0
22.462,173.0
22.013,168.0
22.267,171.0
22.076,168.0
22.139,169.0
22.727,176.0
22.794,176.0
22.397,172.0
22.727,176.0
22.794,176.0
22.397,172.0
22.203,170.0
22.332,171.0
21.888,166.0
22.013,168.0
21.95,167.0
22.076,168.0
22.998,179.0
22.727,176.0
22.267,171.0
22.203,170.0
22.332,171.0
22.076,168.0
21.981,167.0
22.998,179.0
23.561,185.0
24.933,200.0
24.458,194.0
24.304,193.0
24.381,194.0
24.304,193.0
24.001,189.0
23.927,189.0
23.561,185.0
23.853,188.0
24.152,191.0
23.853,188.0
23.927,189.0
23.853,188.0
23.561,185.0
23.276,182.0
23.136,180.0
23.206,181.0
23.418,183.0
23.276,182.0
23.706,186.0
23.853,188.0
23.927,189.0
23.927,189.0
23.561,185.0
23.136,180.0
22.332,171.0
22.998,179.0
23.418,183.0
24.001,189.0
23.347,182.0
23.206,181.0
23.418,183.0
23.276,182.0
23.561,185.0
24.228,192.0
24.152,191.0
24.001,189.0
24.076,190.0
24.076,190.0
24.304,193.0
24.228,192.0
24.381,194.0
24.853,199.0
25.014,201.0
25.096,201.0
24.933,200.0
24.694,197.0
24.694,197.0
24.853,199.0
24.694,197.0
25.096,201.0
24.694,197.0
24.773,198.0
24.773,198.0
24.773,198.0
24.536,195.0
24.458,194.0
24.381,194.0
24.615,196.0
24.694,197.0
24.694,197.0
24.654,197.0
24.304,193.0
24.228,192.0
24.304,193.0
24.076,190.0
24.615,196.0
24.536,195.0
24.458,194.0
23.706,186.0
24.001,189.0
23.89,188.0
24.381,194.0
24.933,200.0
25.014,201.0
24.458,194.0
24.536,195.0
24.813,198.0
24.536,195.0
24.694,197.0
25.014,201.0
24.458,194.0
23.633,185.0
23.853,188.0
24.076,190.0
23.347,182.0
24.076,190.0
24.152,191.0
24.773,198.0
24.458,194.0
24.536,195.0
24.615,196.0
24.152,191.0
23.927,189.0
23.706,186.0
23.561,185.0
24.228,192.0
23.779,187.0
24.001,189.0
24.381,194.0
24.853,199.0
24.933,200.0
24.458,194.0
25.096,201.0
24.381,194.0
24.536,195.0
24.458,194.0
24.536,195.0
24.536,195.0
24.381,194.0
24.458,194.0
24.304,193.0
24.304,193.0
25.014,201.0
24.933,200.0
24.694,197.0
24.536,195.0
25.26,203.0
24.536,195.0
25.26,203.0
25.767,209.0
26.117,213.0
26.028,212.0
27.033,223.0
26.295,215.0
26.117,213.0
25.941,211.0
25.854,210.0
26.028,212.0
25.014,201.0
24.933,200.0
25.767,209.0
25.344,204.0
26.028,212.0
26.028,212.0
26.028,212.0
26.028,212.0
26.476,217.0
26.206,214.0
25.427,205.0
25.941,211.0
25.681,208.0
25.427,205.0
25.26,203.0
25.344,204.0
25.596,207.0
25.897,210.0
25.681,208.0
26.117,213.0
25.178,202.0
25.014,201.0
25.178,202.0
25.596,207.0
25.681,208.0
25.344,204.0
25.26,203.0
25.854,210.0
25.941,211.0
25.767,209.0
25.511,206.0
25.511,206.0
25.681,208.0
26.028,212.0
25.854,210.0
25.854,210.0
26.117,213.0
26.028,212.0
26.206,214.0
26.34,215.0
25.941,211.0
25.596,207.0
25.941,211.0
25.941,211.0
25.511,206.0
25.854,210.0
25.511,206.0
25.81,209.0
25.767,209.0
25.26,203.0
23.927,189.0
24.001,189.0
23.489,184.0
24.152,191.0
24.076,190.0
23.561,185.0
23.927,189.0
24.152,191.0
24.152,191.0
23.779,187.0
24.853,199.0
24.152,191.0
24.228,192.0
24.615,196.0
24.152,191.0
24.076,190.0
24.228,192.0
23.927,189.0
24.001,189.0
24.694,197.0
24.536,195.0
24.304,193.0
24.001,189.0
24.152,191.0
24.304,193.0
24.304,193.0
24.853,199.0
24.933,200.0
24.694,197.0
24.615,196.0
24.458,194.0
24.458,194.0
24.381,194.0
24.458,194.0
24.536,195.0
24.933,200.0
24.694,197.0
24.694,197.0
24.615,196.0
24.458,194.0
25.014,201.0
25.178,202.0
25.178,202.0
24.458,194.0
24.228,192.0
23.927,189.0
23.853,188.0
23.779,187.0
23.347,182.0
22.998,179.0
22.93,178.0
23.706,186.0
22.93,178.0
23.067,179.0
23.067,179.0
23.347,182.0
23.206,181.0
23.418,183.0
24.381,194.0
24.228,192.0
24.152,191.0
22.332,171.0
21.581,163.0
21.888,166.0
22.594,174.0
22.267,171.0
22.267,171.0
22.93,178.0
22.462,173.0
22.462,173.0
21.888,166.0
23.067,179.0
24.152,191.0
23.489,184.0
23.633,185.0
23.347,182.0
23.136,180.0
22.998,179.0
22.462,173.0
22.998,179.0
22.267,171.0
22.594,174.0
24.536,195.0
24.228,192.0
23.779,187.0
23.633,185.0
23.136,180.0
22.998,179.0
22.998,179.0
23.418,183.0
23.489,184.0
23.276,182.0
22.66,175.0
24.304,193.0
23.853,188.0
23.853,188.0
23.276,182.0
23.706,186.0
24.076,190.0
23.706,186.0
24.001,189.0
24.228,192.0
23.706,186.0
23.779,187.0
24.304,193.0
24.458,194.0
24.304,193.0
23.561,185.0
23.561,185.0
23.489,184.0
23.853,188.0
23.927,189.0
23.927,189.0
23.206,181.0
23.136,180.0
22.998,179.0
24.001,189.0
24.001,189.0
20.711,153.0
17.197,115.0
14.008,80.0
11.798,56.0
7.967,14.0
7.967,14.0
3.029,0.0
3.029,0.0
14.059,81.0
13.376,73.0
13.493,75.0
13.709,77.0
13.612,76.0
13.376,73.0
13.832,78.0
14.059,81.0
14.401,84.0
14.008,80.0
14.136,82.0
15.166,93.0
14.873,90.0
14.401,84.0
15.077,92.0
14.675,87.0
14.564,86.0
14.873,90.0
14.931,90.0
14.592,87.0
14.482,85.0
14.675,87.0
15.347,95.0
14.931,90.0
14.931,90.0
14.619,87.0
14.136,82.0
14.033,80.0
14.033,80.0
14.215,82.0
14.619,87.0
15.107,92.0
14.759,88.0
13.832,78.0
14.188,82.0
14.188,82.0
15.286,94.0
14.188,82.0
14.215,82.0
15.196,93.0
15.136,93.0
14.788,89.0
15.256,94.0
15.378,95.0
15.256,94.0
15.502,97.0
15.723,99.0
16.48,107.0
15.564,97.0
15.048,92.0
14.703,88.0
15.136,93.0
15.256,94.0
15.018,91.0
15.196,93.0
14.96,91.0
15.018,91.0
15.018,91.0
15.691,99.0
15.256,94.0
15.691,99.0
15.166,93.0
15.788,100.0
15.136,93.0
15.317,95.0
14.96,91.0
15.788,100.0
14.647,87.0
14.675,87.0
15.596,98.0
15.136,93.0
14.703,88.0
14.96,91.0
14.401,84.0
14.033,80.0
13.66,76.0
13.147,71.0
14.647,87.0
15.378,95.0
16.017,102.0
14.788,89.0
14.215,82.0
12.327,62.0
10.355,40.0
10.355,40.0
10.355,40.0
15.596,98.0
15.691,99.0
15.564,97.0
15.596,98.0
16.051,103.0
15.853,100.0
15.533,97.0
15.691,99.0
15.533,97.0
15.409,96.0
15.44,96.0
15.659,98.0
15.691,99.0
15.755,99.0
15.564,97.0
15.317,95.0
15.723,99.0
15.136,93.0
16.749,110.0
16.427,107.0
16.323,106.0
16.288,105.0
16.084,103.0
16.084,103.0
16.051,103.0
16.017,102.0
15.256,94.0
16.017,102.0
16.97,113.0
16.933,112.0
17.197,115.0
17.121,114.0
17.045,113.0
17.197,115.0
17.274,116.0
17.53,119.0
17.313,116.0
17.47,118.0
17.352,117.0
17.274,116.0
17.083,114.0
16.22,104.0
16.118,103.0
15.82,100.0
16.357,106.0
16.97,113.0
16.896,112.0
15.471,96.0
15.691,99.0
16.323,106.0
16.427,107.0
16.749,110.0
15.502,97.0
14.845,89.0
15.885,101.0
15.918,101.0
15.885,101.0
16.203,104.0
16.051,103.0
16.118,103.0
14.085,81.0
15.723,99.0
15.378,95.0
15.788,100.0
15.984,102.0
16.084,103.0
15.691,99.0
15.984,102.0
15.82,100.0
15.82,100.0
15.723,99.0
15.918,101.0
15.853,100.0
15.723,99.0
15.951,101.0
16.22,104.0
15.853,100.0
15.691,99.0
15.723,99.0
15.755,99.0
15.317,95.0
15.659,98.0
15.596,98.0
15.659,98.0
15.836,100.0
15.984,102.0
16.017,102.0
15.788,100.0
15.596,98.0
15.627,98.0
15.378,95.0
15.471,96.0
15.502,97.0
15.723,99.0
15.378,95.0
15.659,98.0
15.196,93.0
14.788,89.0
14.845,89.0
14.788,89.0
14.989,91.0
15.502,97.0
13.352,73.0
9.465,31.0
5.075,0.0
8.411,19.0
11.834,56.0
13.26,72.0
14.136,82.0
14.902,90.0
14.619,87.0
14.401,84.0
14.241,83.0
14.401,84.0
14.873,90.0
14.647,87.0
14.592,87.0
14.455,85.0
14.619,87.0
14.428,85.0
14.428,85.0
15.317,95.0
14.873,90.0
14.536,86.0
14.675,87.0
14.703,88.0
14.816,89.0
15.226,94.0
15.317,95.0
15.136,93.0
15.048,92.0
15.048,92.0
15.196,93.0
14.873,90.0
14.902,90.0
12.152,60.0
8.017,15.0
8.017,15.0
2.963,0.0
10.805,45.0
14.788,89.0
14.759,88.0
16.084,103.0
16.533,108.0
15.918,101.0
15.627,98.0
15.471,96.0
15.196,93.0
15.018,91.0
14.873,90.0
15.691,99.0
16.051,103.0
16.323,106.0
15.564,97.0
15.533,97.0
15.691,99.0
15.755,99.0
15.378,95.0
15.627,98.0
16.084,103.0
15.918,101.0
15.471,96.0
15.533,97.0
15.196,93.0
15.788,100.0
15.659,98.0
15.409,96.0
15.196,93.0
15.409,96.0
14.845,89.0
14.32,84.0
15.918,101.0
15.564,97.0
15.755,99.0
15.984,102.0
15.82,100.0
15.596,98.0
15.659,98.0
15.853,100.0
15.596,98.0
15.596,98.0
15.596,98.0
15.196,93.0
15.196,93.0
15.018,91.0
15.378,95.0
15.286,94.0
15.166,93.0
15.136,93.0
15.564,97.0
15.196,93.0
15.286,94.0
15.471,96.0
16.118,103.0
15.317,95.0
15.44,96.0
14.96,91.0
15.077,92.0
15.077,92.0
15.136,93.0
14.873,90.0
15.136,93.0
15.077,92.0
15.596,98.0
16.118,103.0
16.604,109.0
17.63,120.0
17.793,122.0
18.52,130.0
18.3,127.0
18.001,124.0
18.001,124.0
22.76,176.0
