Speed,Power
26.856,88.0
26.764,88.0
26.672,88.0
26.764,88.0
27.325,90.0
27.136,90.0
27.136,90.0
26.856,88.0
26.764,88.0
26.81,88.0
26.672,88.0
26.764,88.0
27.325,90.0
27.325,90.0
27.518,91.0
26.313,86.0
24.968,80.0
27.713,92.0
27.518,91.0
27.911,93.0
27.811,92.0
28.626,96.0
28.418,95.0
28.112,94.0
28.078,94.0
28.626,96.0
27.136,90.0
26.492,87.0
25.792,84.0
27.042,89.0
27.615,92.0
27.811,92.0
28.418,95.0
35.523,126.0
35.685,126.0
37.393,134.0
36.181,129.0
36.69,131.0
35.124,124.0
34.127,120.0
34.428,121.0
33.541,117.0
33.115,115.0
32.161,111.0
33.115,115.0
31.64,109.0
31.898,110.0
31.64,109.0
31.136,107.0
31.219,107.0
30.409,104.0
30.409,104.0
30.291,103.0
30.768,105.0
30.647,105.0
31.386,108.0
31.512,108.0
31.768,110.0
31.898,110.0
32.161,111.0
31.898,110.0
32.161,111.0
31.64,109.0
31.898,110.0
31.512,108.0
32.029,111.0
31.386,108.0
31.768,110.0
31.26,107.0
31.386,108.0
32.029,111.0
31.691,109.0
30.528,104.0
30.058,102.0
30.528,104.0
30.174,103.0
31.64,109.0
31.512,108.0
30.647,105.0
31.012,106.0
30.829,105.0
31.386,108.0
31.26,107.0
30.409,104.0
30.409,104.0
30.647,105.0
30.528,104.0
30.468,104.0
30.0,102.0
29.943,102.0
29.602,100.0
29.161,98.0
27.518,91.0
26.402,86.0
26.402,86.0
26.225,86.0
26.672,88.0
26.402,86.0
26.492,87.0
26.05,85.0
25.623,83.0
26.856,88.0
26.225,86.0
25.792,84.0
27.518,91.0
27.042,89.0
25.456,82.0
20.785,62.0
18.786,54.0
19.154,55.0
19.154,55.0
19.154,55.0
23.19,73.0
23.468,74.0
23.121,72.0
24.81,80.0
25.373,82.0
26.492,87.0
24.81,80.0
26.225,86.0
26.856,88.0
27.518,91.0
27.713,92.0
27.325,90.0
26.764,88.0
27.136,90.0
27.136,90.0
27.325,90.0
27.136,90.0
27.518,91.0
27.469,91.0
27.421,91.0
27.042,89.0
26.582,87.0
27.136,90.0
27.183,90.0
27.518,91.0
27.518,91.0
27.911,93.0
28.945,97.0
28.522,96.0
27.811,92.0
27.615,92.0
27.762,92.0
28.011,93.0
28.011,93.0
28.112,94.0
27.961,93.0
28.418,95.0
28.011,93.0
28.011,93.0
29.052,98.0
33.541,117.0
34.127,120.0
33.541,117.0
32.294,112.0
30.768,105.0
31.386,108.0
30.528,104.0
30.409,104.0
29.943,102.0
29.602,100.0
31.136,107.0
31.898,110.0
31.768,110.0
31.768,110.0
32.699,114.0
31.768,110.0
31.136,107.0
31.64,109.0
31.64,109.0
32.161,111.0
31.64,109.0
31.012,106.0
30.409,104.0
30.174,103.0
30.647,105.0
30.528,104.0
30.587,104.0
31.512,108.0
31.26,107.0
30.768,105.0
30.647,105.0
30.768,105.0
31.386,108.0
31.26,107.0
30.528,104.0
30.647,105.0
30.409,104.0
30.647,105.0
30.889,106.0
30.647,105.0
30.768,105.0
30.528,104.0
30.291,103.0
30.291,103.0
30.291,103.0
30.647,105.0
30.174,103.0
29.602,100.0
30.058,102.0
31.26,107.0
30.889,106.0
30.768,105.0
30.174,103.0
30.291,103.0
30.951,106.0
30.291,103.0
30.058,102.0
29.828,101.0
29.161,98.0
29.828,101.0
28.945,97.0
30.409,104.0
30.058,102.0
30.889,106.0
30.174,103.0
31.136,107.0
30.889,106.0
31.386,108.0
31.768,110.0
31.833,110.0
30.889,106.0
30.291,103.0
29.602,100.0
30.291,103.0
30.291,103.0
30.174,103.0
29.828,101.0
29.38,99.0
29.602,100.0
29.715,101.0
30.409,104.0
29.828,101.0
30.291,103.0
29.828,101.0
30.291,103.0
30.528,104.0
31.768,110.0
31.64,109.0
29.943,102.0
29.715,101.0
30.058,102.0
30.409,104.0
30.768,105.0
30.058,102.0
29.828,101.0
30.707,105.0
31.012,106.0
30.058,102.0
30.174,103.0
30.528,104.0
30.528,104.0
29.828,101.0
29.659,100.0
29.943,102.0
29.491,100.0
30.291,103.0
29.715,101.0
29.602,100.0
31.012,106.0
30.528,104.0
29.943,102.0
30.174,103.0
29.602,100.0
29.828,101.0
29.828,101.0
30.291,103.0
29.38,99.0
30.291,103.0
29.943,102.0
30.528,104.0
30.409,104.0
28.418,95.0
25.964,85.0
26.948,89.0
28.522,96.0
28.162,94.0
27.961,93.0
27.713,92.0
28.011,93.0
28.315,95.0
27.911,93.0
27.911,93.0
27.911,93.0
27.421,91.0
27.421,91.0
27.713,92.0
27.042,89.0
27.042,89.0
26.582,87.0
26.948,89.0
27.373,91.0
26.492,87.0
26.05,85.0
25.539,83.0
25.792,84.0
27.042,89.0
26.582,87.0
27.136,90.0
27.136,90.0
27.23,90.0
26.856,88.0
27.042,89.0
27.042,89.0
26.948,89.0
26.856,88.0
26.948,89.0
26.672,88.0
27.136,90.0
27.325,90.0
26.856,88.0
26.948,89.0
27.518,91.0
27.136,90.0
27.136,90.0
27.136,90.0
27.136,90.0
27.136,90.0
27.136,90.0
27.615,92.0
26.995,89.0
27.23,90.0
26.764,88.0
26.764,88.0
26.948,89.0
26.948,89.0
27.23,90.0
26.948,89.0
26.856,88.0
27.23,90.0
27.713,92.0
27.518,91.0
27.518,91.0
27.811,92.0
27.421,91.0
27.325,90.0
27.042,89.0
26.948,89.0
26.313,86.0
26.137,85.0
25.964,85.0
27.042,89.0
28.315,95.0
27.183,90.0
26.948,89.0
27.325,90.0
26.764,88.0
26.358,86.0
26.582,87.0
26.764,88.0
26.582,87.0
26.672,88.0
27.325,90.0
27.136,90.0
27.136,90.0
27.088,89.0
27.421,91.0
26.902,89.0
26.81,88.0
27.23,90.0
27.325,90.0
27.325,90.0
27.469,91.0
28.011,93.0
27.325,90.0
27.183,90.0
27.042,89.0
27.325,90.0
27.518,91.0
27.713,92.0
27.713,92.0
28.011,93.0
27.615,92.0
27.911,93.0
27.911,93.0
27.911,93.0
27.469,91.0
27.518,91.0
28.011,93.0
27.911,93.0
27.713,92.0
28.011,93.0
27.518,91.0
27.518,91.0
27.811,92.0
28.112,94.0
28.418,95.0
28.315,95.0
28.213,94.0
28.418,95.0
27.713,92.0
29.491,100.0
28.315,95.0
31.64,109.0
31.64,109.0
31.64,109.0
32.029,111.0
32.029,111.0
33.978,119.0
34.277,120.0
34.734,122.0
34.889,123.0
34.58,122.0
36.293,129.0
37.754,135.0
37.572,134.0
37.937,136.0
40.077,145.0
40.284,146.0
40.18,146.0
41.35,151.0
43.905,162.0
45.174,167.0
46.518,173.0
46.704,174.0
47.653,178.0
47.799,179.0
48.997,184.0
51.415,194.0
52.45,199.0
51.928,196.0
52.101,197.0
53.164,202.0
54.272,206.0
53.164,202.0
53.345,202.0
53.897,205.0
54.084,206.0
53.712,204.0
53.62,204.0
54.272,206.0
54.084,206.0
54.084,206.0
54.461,207.0
53.528,203.0
52.984,201.0
53.528,203.0
53.712,204.0
53.528,203.0
53.528,203.0
53.528,203.0
53.528,203.0
53.164,202.0
52.984,201.0
54.366,207.0
54.651,208.0
54.843,209.0
54.524,207.0
53.897,205.0
53.897,205.0
54.272,206.0
53.164,202.0
48.541,182.0
44.914,166.0
39.075,141.0
34.277,120.0
31.512,108.0
29.27,99.0
29.491,100.0
29.602,100.0
28.315,95.0
28.112,94.0
26.764,88.0
25.129,81.0
25.129,81.0
26.05,85.0
25.539,83.0
25.539,83.0
25.539,83.0
24.233,77.0
23.754,75.0
22.784,71.0
22.522,70.0
22.652,70.0
22.851,71.0
22.522,70.0
22.139,68.0
22.014,68.0
22.202,68.0
22.329,69.0
22.014,68.0
22.076,68.0
21.952,67.0
22.985,72.0
22.652,70.0
22.076,68.0
21.891,67.0
22.393,69.0
21.891,67.0
21.294,64.0
20.512,61.0
21.352,65.0
20.566,61.0
20.785,62.0
21.294,64.0
20.458,61.0
20.566,61.0
21.952,67.0
22.139,68.0
21.952,67.0
22.045,68.0
21.559,66.0
21.891,67.0
21.411,65.0
20.952,63.0
23.328,73.0
22.918,71.0
21.952,67.0
21.179,64.0
20.785,62.0
21.236,64.0
21.065,63.0
20.952,63.0
21.588,66.0
18.968,54.0
14.366,35.0
14.005,33.0
22.784,71.0
21.648,66.0
21.83,67.0
20.512,61.0
20.512,61.0
20.952,63.0
20.952,63.0
21.122,64.0
21.008,63.0
22.202,68.0
22.985,72.0
23.899,76.0
23.468,74.0
23.61,74.0
23.259,73.0
22.784,71.0
22.851,71.0
22.202,68.0
22.265,69.0
21.891,67.0
22.652,70.0
23.61,74.0
23.398,74.0
22.652,70.0
23.019,72.0
23.328,73.0
23.053,72.0
23.539,74.0
22.985,72.0
22.393,69.0
23.259,73.0
22.457,69.0
22.587,70.0
18.741,53.0
18.741,53.0
18.741,53.0
22.329,69.0
22.265,69.0
22.202,68.0
19.735,58.0
16.18,42.0
14.235,34.0
9.981,16.0
9.981,16.0
7.5,5.0
4.256,0.0
4.256,0.0
4.256,0.0
4.256,0.0
4.256,0.0
0.0,0.0
18.217,51.0
18.217,51.0
24.968,80.0
24.12,77.0
23.899,76.0
23.328,73.0
23.259,73.0
23.121,72.0
23.328,73.0
23.468,74.0
22.985,72.0
23.053,72.0
23.61,74.0
23.826,75.0
23.682,75.0
23.468,74.0
23.539,74.0
23.682,75.0
23.972,76.0
23.899,76.0
24.968,80.0
24.346,78.0
24.12,77.0
23.61,74.0
24.27,77.0
23.826,75.0
23.826,75.0
23.899,76.0
23.899,76.0
23.863,76.0
24.046,76.0
22.784,71.0
22.918,71.0
22.851,71.0
23.328,73.0
23.539,74.0
23.575,74.0
23.259,73.0
23.778,75.0
22.918,71.0
23.539,74.0
23.61,74.0
23.972,76.0
24.27,77.0
23.468,74.0
23.19,73.0
23.826,75.0
23.121,72.0
23.972,76.0
22.851,71.0
24.889,80.0
24.346,78.0
24.81,80.0
24.968,80.0
25.291,82.0
25.792,84.0
25.539,83.0
25.048,81.0
24.27,77.0
24.346,78.0
24.81,80.0
24.653,79.0
25.129,81.0
25.792,84.0
26.137,85.0
26.225,86.0
26.582,87.0
28.011,93.0
28.418,95.0
28.626,96.0
29.161,98.0
30.528,104.0
31.136,107.0
31.386,108.0
31.768,110.0
35.203,124.0
34.889,123.0
36.014,128.0
39.975,145.0
42.017,154.0
42.244,155.0
42.017,154.0
43.177,159.0
42.017,154.0
45.174,167.0
45.649,169.0
47.364,177.0
49.463,186.0
49.937,188.0
50.097,188.0
52.805,200.0
52.984,201.0
53.897,205.0
55.296,211.0
57.89,222.0
57.464,220.0
57.045,218.0
55.822,213.0
57.045,218.0
57.464,220.0
57.045,218.0
56.631,217.0
57.045,218.0
56.631,217.0
57.045,218.0
57.464,220.0
57.676,221.0
57.045,218.0
56.941,218.0
57.045,218.0
58.54,225.0
57.89,222.0
58.322,224.0
57.045,218.0
57.045,218.0
57.464,220.0
57.89,222.0
58.105,223.0
57.89,222.0
58.54,225.0
58.54,225.0
58.54,225.0
57.464,220.0
56.837,217.0
51.928,196.0
45.437,168.0
40.284,146.0
35.045,124.0
30.889,106.0
27.762,92.0
25.456,82.0
22.457,69.0
23.259,73.0
22.718,71.0
20.896,63.0
20.84,62.0
20.038,59.0
19.015,55.0
19.392,56.0
19.537,57.0
19.344,56.0
19.296,56.0
19.296,56.0
19.537,57.0
19.154,55.0
18.786,54.0
19.015,55.0
19.537,57.0
19.586,57.0
19.344,56.0
20.729,62.0
20.142,59.0
19.86,58.0
19.392,56.0
19.835,58.0
20.512,61.0
20.512,61.0
20.246,60.0
19.835,58.0
20.194,60.0
19.936,59.0
19.835,58.0
20.038,59.0
20.038,59.0
19.885,58.0
19.685,58.0
20.038,59.0
20.142,59.0
20.09,59.0
20.299,60.0
20.09,59.0
20.064,59.0
19.936,59.0
20.142,59.0
20.512,61.0
20.566,61.0
19.936,59.0
19.987,59.0
20.064,59.0
19.685,58.0
20.194,60.0
20.09,59.0
19.785,58.0
19.987,59.0
20.299,60.0
20.299,60.0
20.194,60.0
19.685,58.0
19.987,59.0
20.62,62.0
20.272,60.0
19.735,58.0
20.038,59.0
19.885,58.0
19.685,58.0
20.09,59.0
20.566,61.0
20.352,60.0
20.458,61.0
19.735,58.0
19.636,57.0
20.194,60.0
20.09,59.0
20.09,59.0
19.537,57.0
19.344,56.0
19.586,57.0
19.735,58.0
19.902,58.0
19.44,56.0
19.392,56.0
19.344,56.0
19.489,57.0
19.296,56.0
20.299,60.0
20.458,61.0
19.735,58.0
19.636,57.0
19.636,57.0
19.685,58.0
19.936,59.0
19.936,59.0
19.586,57.0
19.835,58.0
19.735,58.0
19.344,56.0
19.537,57.0
19.201,55.0
19.344,56.0
19.685,58.0
19.785,58.0
19.636,57.0
19.107,55.0
19.344,56.0
19.249,56.0
19.44,56.0
19.513,57.0
19.537,57.0
19.489,57.0
19.885,58.0
20.09,59.0
19.785,58.0
19.44,56.0
19.636,57.0
20.299,60.0
19.936,59.0
19.636,57.0
19.586,57.0
19.201,55.0
19.489,57.0
20.038,59.0
19.835,58.0
20.142,59.0
20.142,59.0
19.987,59.0
19.344,56.0
19.392,56.0
19.785,58.0
19.392,56.0
19.392,56.0
19.107,55.0
19.86,58.0
19.344,56.0
19.537,57.0
19.685,58.0
19.987,59.0
19.586,57.0
19.735,58.0
19.685,58.0
19.885,58.0
20.458,61.0
20.352,60.0
20.038,59.0
19.735,58.0
20.038,59.0
19.936,59.0
19.76,58.0
19.735,58.0
19.392,56.0
19.636,57.0
20.038,59.0
20.038,59.0
20.142,59.0
20.142,59.0
20.299,60.0
20.299,60.0
20.325,60.0
19.785,58.0
20.038,59.0
19.636,57.0
19.392,56.0
19.344,56.0
19.201,55.0
19.201,55.0
19.061,55.0
19.249,56.0
20.142,59.0
19.885,58.0
19.586,57.0
19.44,56.0
19.636,57.0
19.562,57.0
19.344,56.0
19.885,58.0
19.936,59.0
19.537,57.0
19.987,59.0
19.936,59.0
19.586,57.0
19.537,57.0
19.785,58.0
19.987,59.0
19.936,59.0
19.936,59.0
19.537,57.0
19.835,58.0
20.299,60.0
20.22,60.0
20.038,59.0
19.735,58.0
20.038,59.0
20.246,60.0
20.675,62.0
20.405,61.0
20.246,60.0
20.142,59.0
20.62,62.0
20.84,62.0
20.785,62.0
20.352,60.0
20.62,62.0
20.729,62.0
20.647,62.0
20.675,62.0
20.09,59.0
20.352,60.0
20.246,60.0
20.246,60.0
20.22,60.0
20.246,60.0
20.246,60.0
20.512,61.0
20.194,60.0
20.458,61.0
20.729,62.0
19.987,59.0
20.566,61.0
20.038,59.0
20.038,59.0
19.987,59.0
19.835,58.0
19.685,58.0
19.785,58.0
20.194,60.0
19.987,59.0
19.537,57.0
20.299,60.0
19.735,58.0
19.885,58.0
19.885,58.0
19.987,59.0
19.987,59.0
19.835,58.0
19.537,57.0
19.489,57.0
19.885,58.0
20.352,60.0
19.785,58.0
20.675,62.0
19.987,59.0
20.299,60.0
20.675,62.0
20.272,60.0
20.458,61.0
19.835,58.0
20.09,59.0
20.246,60.0
20.566,61.0
20.675,62.0
19.44,56.0
20.194,60.0
20.09,59.0
19.685,58.0
21.588,66.0
21.236,64.0
21.352,65.0
20.512,61.0
19.835,58.0
19.885,58.0
19.685,58.0
19.249,56.0
22.587,70.0
20.84,62.0
18.741,53.0
19.44,56.0
19.537,57.0
19.249,56.0
18.968,54.0
19.392,56.0
19.015,55.0
18.259,51.0
19.537,57.0
18.877,54.0
18.786,54.0
20.566,61.0
20.038,59.0
19.201,55.0
18.968,54.0
19.015,55.0
18.259,51.0
18.259,51.0
18.432,52.0
17.924,50.0
18.388,52.0
19.489,57.0
19.885,58.0
19.296,56.0
19.489,57.0
20.246,60.0
19.987,59.0
23.053,72.0
21.411,65.0
21.122,64.0
20.246,60.0
19.344,56.0
18.388,52.0
20.675,62.0
20.675,62.0
20.675,62.0
32.975,115.0
32.563,113.0
33.978,119.0
33.978,119.0
35.362,125.0
33.686,118.0
35.74,127.0
36.519,130.0
41.132,150.0
40.493,147.0
41.132,150.0
40.704,148.0
40.917,149.0
41.792,153.0
41.57,152.0
39.67,144.0
40.917,149.0
41.904,153.0
42.244,155.0
41.57,152.0
44.029,162.0
46.107,171.0
45.174,167.0
44.153,163.0
42.473,156.0
43.177,159.0
44.811,166.0
45.437,168.0
44.914,166.0
45.569,169.0
45.261,168.0
44.658,165.0
44.658,165.0
44.488,164.0
44.153,163.0
44.53,164.0
42.822,157.0
44.404,164.0
43.987,162.0
44.53,164.0
44.029,162.0
43.177,159.0
41.904,153.0
43.66,161.0
44.658,165.0
43.177,159.0
42.705,157.0
42.473,156.0
42.94,158.0
44.786,166.0
43.905,162.0
42.705,157.0
42.244,155.0
41.459,151.0
43.177,159.0
43.417,160.0
44.658,165.0
43.66,161.0
43.782,161.0
44.029,162.0
43.66,161.0
42.473,156.0
