Speed,Power
16.031,114.0
15.831,112.0
15.93,113.0
15.897,113.0
15.93,113.0
15.669,110.0
15.831,112.0
15.636,110.0
15.864,112.0
15.636,110.0
15.798,112.0
15.636,110.0
15.766,111.0
15.573,109.0
15.831,112.0
15.864,112.0
16.031,114.0
15.733,111.0
16.098,115.0
17.422,131.0
16.995,126.0
16.624,122.0
16.845,124.0
16.771,123.0
16.661,122.0
16.845,124.0
16.845,124.0
16.697,122.0
16.27,117.0
16.552,121.0
16.57,121.0
16.552,121.0
16.235,117.0
16.845,124.0
16.882,125.0
17.033,126.0
16.845,124.0
17.071,127.0
16.882,125.0
17.147,128.0
17.147,128.0
16.882,125.0
17.071,127.0
16.808,124.0
17.071,127.0
16.957,126.0
16.808,124.0
16.995,126.0
16.957,126.0
16.588,121.0
16.661,122.0
17.303,130.0
17.542,133.0
17.109,127.0
17.147,128.0
17.382,131.0
17.461,132.0
17.582,133.0
17.342,130.0
17.746,135.0
17.422,131.0
17.542,133.0
17.954,137.0
18.039,139.0
18.039,139.0
18.039,139.0
30.894,293.0
31.146,296.0
31.146,296.0
31.146,296.0
31.019,294.0
30.956,294.0
30.281,286.0
30.042,283.0
30.281,286.0
29.576,277.0
29.125,272.0
28.158,260.0
28.054,259.0
27.951,258.0
27.548,253.0
27.449,252.0
26.681,242.0
26.588,241.0
26.404,239.0
26.222,237.0
26.681,242.0
25.867,233.0
25.606,229.0
26.313,238.0
26.133,236.0
25.101,223.0
25.351,226.0
25.779,231.0
25.779,231.0
25.351,226.0
24.856,220.0
24.937,221.0
25.184,224.0
25.436,227.0
25.267,225.0
24.937,221.0
24.856,220.0
24.856,220.0
24.536,217.0
24.457,216.0
25.184,224.0
24.418,215.0
24.457,216.0
24.224,213.0
24.302,214.0
24.775,219.0
24.615,218.0
24.775,219.0
25.101,223.0
25.019,222.0
24.695,218.0
24.379,215.0
24.148,212.0
24.457,216.0
24.072,211.0
24.379,215.0
23.996,210.0
24.072,211.0
16.624,122.0
17.342,130.0
17.582,133.0
17.342,130.0
17.342,130.0
17.342,130.0
17.542,133.0
17.225,129.0
17.664,134.0
17.461,132.0
17.461,132.0
17.87,136.0
17.87,136.0
17.787,135.0
17.501,132.0
17.746,135.0
17.787,135.0
17.87,136.0
17.501,132.0
17.997,138.0
17.829,136.0
17.829,136.0
17.623,134.0
17.746,135.0
17.704,134.0
17.582,133.0
17.704,134.0
17.664,134.0
17.87,136.0
17.542,133.0
17.542,133.0
17.461,132.0
17.303,130.0
17.422,131.0
17.746,135.0
17.542,133.0
18.082,139.0
17.912,137.0
17.704,134.0
17.664,134.0
17.582,133.0
17.623,134.0
17.87,136.0
17.829,136.0
17.87,136.0
16.882,125.0
17.033,126.0
17.787,135.0
17.87,136.0
17.542,133.0
18.039,139.0
17.746,135.0
17.954,137.0
17.787,135.0
17.501,132.0
17.787,135.0
17.623,134.0
17.704,134.0
19.566,157.0
19.566,157.0
19.566,157.0
25.101,223.0
24.224,213.0
24.148,212.0
23.552,205.0
23.407,203.0
23.921,209.0
23.624,206.0
23.698,206.0
23.123,200.0
23.264,201.0
23.194,200.0
23.194,200.0
23.053,199.0
22.984,198.0
22.915,197.0
23.194,200.0
23.371,203.0
22.915,197.0
23.407,203.0
23.123,200.0
23.407,203.0
23.053,199.0
23.335,202.0
23.921,209.0
24.379,215.0
24.379,215.0
23.698,206.0
23.698,206.0
23.624,206.0
23.624,206.0
23.407,203.0
23.996,210.0
23.552,205.0
23.552,205.0
23.772,207.0
24.072,211.0
24.457,216.0
23.846,208.0
23.624,206.0
23.996,210.0
24.148,212.0
23.921,209.0
24.302,214.0
23.846,208.0
23.921,209.0
24.072,211.0
23.921,209.0
23.772,207.0
23.921,209.0
23.996,210.0
23.996,210.0
23.996,210.0
23.846,208.0
23.996,210.0
24.775,219.0
24.615,218.0
24.457,216.0
21.434,179.0
17.542,133.0
17.422,131.0
17.303,130.0
17.109,127.0
17.623,134.0
17.501,132.0
17.382,131.0
17.303,130.0
17.501,132.0
17.746,135.0
17.623,134.0
17.704,134.0
17.623,134.0
17.664,134.0
18.255,141.0
18.082,139.0
18.476,144.0
18.212,141.0
18.299,142.0
18.476,144.0
18.749,147.0
18.703,146.0
18.841,148.0
18.255,141.0
17.829,136.0
17.87,136.0
17.623,134.0
17.954,137.0
17.954,137.0
17.954,137.0
18.082,139.0
17.87,136.0
18.212,141.0
17.997,138.0
18.039,139.0
17.954,137.0
18.104,139.0
18.082,139.0
17.997,138.0
18.082,139.0
17.829,136.0
18.299,142.0
18.082,139.0
18.299,142.0
18.212,141.0
18.168,140.0
18.432,143.0
18.212,141.0
18.432,143.0
18.212,141.0
17.787,135.0
17.87,136.0
17.912,137.0
18.082,139.0
18.125,140.0
18.125,140.0
17.997,138.0
18.212,141.0
18.125,140.0
19.172,152.0
23.194,200.0
25.779,231.0
26.588,241.0
25.606,229.0
25.019,222.0
24.224,213.0
25.019,222.0
25.436,227.0
24.937,221.0
24.937,221.0
24.615,218.0
25.019,222.0
24.937,221.0
24.615,218.0
24.457,216.0
25.142,224.0
25.212,225.0
24.536,217.0
25.101,223.0
25.184,224.0
25.019,222.0
24.937,221.0
24.856,220.0
24.937,221.0
25.101,223.0
24.775,219.0
24.536,217.0
24.695,218.0
24.695,218.0
24.937,221.0
25.019,222.0
25.019,222.0
24.775,219.0
25.101,223.0
25.267,225.0
25.436,227.0
25.436,227.0
25.019,222.0
25.267,225.0
25.606,229.0
25.184,224.0
25.101,223.0
24.856,220.0
25.184,224.0
25.351,226.0
25.606,229.0
25.267,225.0
24.896,221.0
24.856,220.0
24.937,221.0
25.019,222.0
24.775,219.0
24.775,219.0
25.184,224.0
25.019,222.0
25.521,228.0
25.184,224.0
24.775,219.0
25.019,222.0
25.351,226.0
24.856,220.0
24.615,218.0
17.746,135.0
16.919,125.0
17.109,127.0
17.303,130.0
17.225,129.0
17.342,130.0
17.186,128.0
17.746,135.0
17.664,134.0
17.746,135.0
17.342,130.0
17.342,130.0
17.664,134.0
17.342,130.0
17.623,134.0
17.342,130.0
17.342,130.0
17.303,130.0
17.422,131.0
17.264,129.0
17.225,129.0
17.382,131.0
17.109,127.0
17.542,133.0
17.501,132.0
17.461,132.0
17.303,130.0
17.303,130.0
17.186,128.0
17.664,134.0
17.542,133.0
17.422,131.0
17.704,134.0
17.997,138.0
18.255,141.0
18.039,139.0
17.542,133.0
17.664,134.0
17.422,131.0
17.461,132.0
17.186,128.0
17.264,129.0
17.664,134.0
17.746,135.0
17.829,136.0
17.912,137.0
17.829,136.0
17.997,138.0
17.582,133.0
17.623,134.0
17.787,135.0
17.664,134.0
17.87,136.0
17.87,136.0
17.664,134.0
17.422,131.0
17.582,133.0
17.582,133.0
17.829,136.0
17.342,130.0
17.264,129.0
17.542,133.0
17.582,133.0
17.664,134.0
17.542,133.0
17.704,134.0
17.746,135.0
17.623,134.0
17.829,136.0
17.461,132.0
17.542,133.0
17.623,134.0
17.664,134.0
17.704,134.0
17.787,135.0
17.582,133.0
18.082,139.0
17.829,136.0
17.954,137.0
17.684,134.0
17.787,135.0
17.623,134.0
17.542,133.0
17.746,135.0
17.787,135.0
17.704,134.0
17.664,134.0
17.704,134.0
17.787,135.0
17.87,136.0
17.87,136.0
17.787,135.0
17.746,135.0
17.829,136.0
17.664,134.0
17.704,134.0
17.87,136.0
18.125,140.0
18.125,140.0
18.125,140.0
17.997,138.0
17.829,136.0
17.997,138.0
17.87,136.0
17.954,137.0
17.746,135.0
17.623,134.0
17.623,134.0
17.542,133.0
17.704,134.0
17.582,133.0
17.787,135.0
17.954,137.0
18.082,139.0
18.082,139.0
18.212,141.0
18.125,140.0
17.912,137.0
17.997,138.0
18.082,139.0
17.912,137.0
18.125,140.0
18.212,141.0
18.888,149.0
18.476,144.0
18.125,140.0
17.664,134.0
17.87,136.0
17.808,136.0
17.87,136.0
17.954,137.0
17.746,135.0
17.829,136.0
17.501,132.0
17.664,134.0
17.87,136.0
17.787,135.0
17.787,135.0
17.704,134.0
17.746,135.0
17.542,133.0
17.582,133.0
17.501,132.0
17.582,133.0
17.303,130.0
17.342,130.0
17.542,133.0
17.542,133.0
17.623,134.0
17.501,132.0
17.746,135.0
17.542,133.0
17.501,132.0
17.623,134.0
17.542,133.0
17.664,134.0
17.422,131.0
17.342,130.0
17.461,132.0
17.501,132.0
17.342,130.0
17.542,133.0
17.787,135.0
17.623,134.0
17.746,135.0
17.664,134.0
17.664,134.0
17.787,135.0
17.829,136.0
17.87,136.0
17.787,135.0
17.787,135.0
17.787,135.0
17.623,134.0
17.501,132.0
17.664,134.0
17.382,131.0
17.461,132.0
17.382,131.0
17.501,132.0
17.422,131.0
17.461,132.0
17.501,132.0
17.303,130.0
17.623,134.0
17.542,133.0
17.787,135.0
17.746,135.0
18.082,139.0
17.87,136.0
18.039,139.0
17.787,135.0
17.501,132.0
18.039,139.0
17.87,136.0
17.582,133.0
17.542,133.0
17.582,133.0
17.342,130.0
17.422,131.0
17.342,130.0
17.303,130.0
17.602,133.0
17.623,134.0
17.643,134.0
17.264,129.0
17.664,134.0
17.623,134.0
17.501,132.0
17.264,129.0
17.704,134.0
17.704,134.0
17.829,136.0
17.746,135.0
17.787,135.0
17.954,137.0
17.623,134.0
17.542,133.0
17.623,134.0
17.461,132.0
17.623,134.0
17.664,134.0
17.501,132.0
17.501,132.0
17.623,134.0
17.787,135.0
18.039,139.0
17.746,135.0
16.995,126.0
17.382,131.0
17.382,131.0
17.461,132.0
17.787,135.0
18.039,139.0
17.746,135.0
17.954,137.0
18.082,139.0
17.912,137.0
17.501,132.0
17.147,128.0
17.501,132.0
17.342,130.0
17.461,132.0
17.264,129.0
17.623,134.0
17.501,132.0
17.461,132.0
17.461,132.0
17.147,128.0
17.582,133.0
17.225,129.0
17.422,131.0
17.147,128.0
17.186,128.0
17.501,132.0
17.829,136.0
17.542,133.0
17.582,133.0
17.746,135.0
17.87,136.0
17.664,134.0
17.582,133.0
17.664,134.0
17.542,133.0
17.746,135.0
17.829,136.0
17.623,134.0
17.829,136.0
17.87,136.0
17.746,135.0
17.787,135.0
17.704,134.0
17.787,135.0
17.582,133.0
17.746,135.0
17.461,132.0
17.704,134.0
17.664,134.0
17.746,135.0
17.787,135.0
17.746,135.0
17.787,135.0
17.664,134.0
17.87,136.0
17.501,132.0
17.542,133.0
17.303,130.0
17.382,131.0
17.303,130.0
17.422,131.0
17.461,132.0
17.109,127.0
17.382,131.0
17.481,132.0
17.303,130.0
17.071,127.0
17.461,132.0
17.225,129.0
17.746,135.0
17.623,134.0
17.623,134.0
17.623,134.0
24.379,215.0
24.695,218.0
24.379,215.0
24.302,214.0
24.224,213.0
24.379,215.0
24.379,215.0
24.536,217.0
24.457,216.0
24.615,218.0
24.536,217.0
23.996,210.0
23.996,210.0
24.536,217.0
24.379,215.0
24.536,217.0
24.379,215.0
24.224,213.0
24.302,214.0
24.379,215.0
24.148,212.0
24.775,219.0
24.148,212.0
24.536,217.0
24.379,215.0
24.302,214.0
24.457,216.0
24.379,215.0
24.148,212.0
24.775,219.0
24.937,221.0
24.856,220.0
24.775,219.0
24.937,221.0
24.695,218.0
24.695,218.0
24.937,221.0
24.695,218.0
24.856,220.0
25.019,222.0
24.695,218.0
24.937,221.0
24.937,221.0
24.457,216.0
24.695,218.0
24.695,218.0
25.101,223.0
25.184,224.0
24.615,218.0
24.856,220.0
25.101,223.0
24.536,217.0
25.019,222.0
25.101,223.0
25.267,225.0
24.457,216.0
24.695,218.0
24.775,219.0
24.379,215.0
24.615,218.0
25.267,225.0
24.856,220.0
25.101,223.0
24.457,216.0
25.019,222.0
24.856,220.0
24.615,218.0
24.856,220.0
24.379,215.0
25.101,223.0
24.775,219.0
24.615,218.0
25.184,224.0
24.775,219.0
24.856,220.0
24.937,221.0
24.457,216.0
24.937,221.0
25.521,228.0
24.937,221.0
24.937,221.0
25.184,224.0
25.184,224.0
24.615,218.0
24.775,219.0
24.856,220.0
24.856,220.0
25.184,224.0
25.521,228.0
24.937,221.0
25.351,226.0
25.101,223.0
25.019,222.0
24.615,218.0
24.536,217.0
24.937,221.0
24.615,218.0
25.101,223.0
24.856,220.0
24.856,220.0
25.351,226.0
24.695,218.0
25.351,226.0
25.019,222.0
24.937,221.0
25.019,222.0
24.856,220.0
25.019,222.0
25.019,222.0
24.856,220.0
25.019,222.0
24.775,219.0
24.775,219.0
25.184,224.0
25.019,222.0
25.351,226.0
24.937,221.0
25.351,226.0
25.184,224.0
25.101,223.0
25.019,222.0
24.775,219.0
24.856,220.0
24.856,220.0
24.856,220.0
25.019,222.0
24.536,217.0
25.351,226.0
25.436,227.0
25.351,226.0
25.184,224.0
24.937,221.0
25.101,223.0
25.351,226.0
24.937,221.0
24.856,220.0
25.019,222.0
24.775,219.0
25.184,224.0
24.937,221.0
25.693,230.0
25.184,224.0
24.937,221.0
24.937,221.0
25.019,222.0
25.019,222.0
25.101,223.0
24.775,219.0
25.184,224.0
24.856,220.0
25.184,224.0
25.184,224.0
25.184,224.0
25.267,225.0
25.019,222.0
25.267,225.0
25.267,225.0
25.019,222.0
25.101,223.0
24.615,218.0
24.937,221.0
25.267,225.0
25.184,224.0
25.019,222.0
24.775,219.0
25.019,222.0
25.184,224.0
25.101,223.0
25.019,222.0
25.019,222.0
24.695,218.0
24.937,221.0
25.019,222.0
24.937,221.0
24.775,219.0
24.615,218.0
24.856,220.0
25.101,223.0
25.351,226.0
24.856,220.0
25.184,224.0
25.267,225.0
25.184,224.0
25.606,229.0
25.267,225.0
25.351,226.0
25.436,227.0
25.101,223.0
25.101,223.0
25.184,224.0
25.101,223.0
25.351,226.0
25.436,227.0
25.142,224.0
25.184,224.0
25.184,224.0
25.184,224.0
24.695,218.0
25.521,228.0
25.184,224.0
24.856,220.0
25.184,224.0
25.184,224.0
25.351,226.0
25.606,229.0
24.775,219.0
25.019,222.0
24.735,219.0
24.856,220.0
25.101,223.0
24.695,218.0
25.101,223.0
25.019,222.0
25.436,227.0
25.521,228.0
24.148,212.0
24.072,211.0
23.698,206.0
24.856,220.0
25.019,222.0
24.379,215.0
24.775,219.0
24.457,216.0
24.615,218.0
24.775,219.0
24.379,215.0
24.457,216.0
25.019,222.0
25.019,222.0
25.436,227.0
25.019,222.0
24.695,218.0
25.267,225.0
25.184,224.0
25.436,227.0
24.937,221.0
24.978,222.0
25.184,224.0
24.856,220.0
25.351,226.0
25.779,231.0
25.267,225.0
25.267,225.0
25.184,224.0
25.779,231.0
25.351,226.0
24.937,221.0
25.693,230.0
25.779,231.0
25.867,233.0
25.606,229.0
25.606,229.0
26.313,238.0
25.693,230.0
26.043,235.0
25.867,233.0
25.779,231.0
25.867,233.0
25.693,230.0
26.588,241.0
25.436,227.0
25.436,227.0
25.351,226.0
25.351,226.0
25.436,227.0
25.521,228.0
25.521,228.0
26.222,237.0
25.521,228.0
25.867,233.0
25.521,228.0
25.955,234.0
25.955,234.0
25.606,229.0
25.693,230.0
25.779,231.0
25.867,233.0
25.563,229.0
25.521,228.0
26.404,239.0
25.351,226.0
25.867,233.0
25.606,229.0
25.606,229.0
25.606,229.0
25.436,227.0
25.999,234.0
26.404,239.0
25.867,233.0
25.693,230.0
25.911,233.0
25.867,233.0
26.043,235.0
26.404,239.0
26.964,246.0
26.133,236.0
31.273,297.0
32.61,314.0
24.379,215.0
20.736,171.0
20.403,167.0
20.081,163.0
19.872,161.0
19.976,162.0
18.125,140.0
14.846,100.0
15.669,110.0
12.612,73.0
13.111,79.0
12.781,75.0
13.317,82.0
13.225,81.0
13.849,88.0
12.53,72.0
13.799,88.0
14.37,94.0
14.289,93.0
14.316,94.0
14.397,95.0
14.027,90.0
14.027,90.0
14.001,90.0
14.053,91.0
14.183,92.0
13.849,88.0
13.899,89.0
13.874,88.0
14.343,94.0
14.316,94.0
14.21,93.0
14.21,93.0
14.157,92.0
14.079,91.0
13.799,88.0
13.924,89.0
13.975,90.0
13.294,82.0
12.846,76.0
13.774,87.0
13.602,85.0
12.55,73.0
12.654,74.0
12.654,74.0
12.654,74.0
17.461,132.0
17.147,128.0
17.225,129.0
17.264,129.0
17.147,128.0
17.461,132.0
17.342,130.0
17.342,130.0
17.147,128.0
17.071,127.0
16.882,125.0
17.303,130.0
17.186,128.0
17.422,131.0
17.342,130.0
17.422,131.0
17.746,135.0
17.542,133.0
17.623,134.0
17.787,135.0
17.422,131.0
17.147,128.0
17.422,131.0
17.342,130.0
16.588,121.0
13.044,79.0
12.592,73.0
13.482,84.0
13.482,84.0
13.724,87.0
13.675,86.0
13.602,85.0
13.578,85.0
13.294,82.0
13.387,83.0
13.482,84.0
13.505,84.0
13.434,83.0
13.505,84.0
13.434,83.0
13.529,84.0
13.482,84.0
13.434,83.0
13.626,86.0
13.626,86.0
13.824,88.0
13.482,84.0
13.724,87.0
13.505,84.0
13.505,84.0
13.505,84.0
13.675,86.0
13.749,87.0
13.849,88.0
13.529,84.0
13.849,88.0
13.458,83.0
13.364,82.0
13.458,83.0
13.202,80.0
13.529,84.0
13.41,83.0
13.248,81.0
12.781,75.0
12.407,71.0
12.781,75.0
13.458,83.0
13.387,83.0
13.482,84.0
13.248,81.0
13.699,86.0
14.343,94.0
15.14,104.0
14.131,92.0
14.105,91.0
14.183,92.0
13.975,90.0
13.899,89.0
14.157,92.0
14.674,98.0
11.509,60.0
7.786,15.0
11.941,65.0
13.699,86.0
13.924,89.0
13.578,85.0
13.626,86.0
13.774,87.0
13.975,90.0
13.874,88.0
13.874,88.0
14.001,90.0
13.924,89.0
13.924,89.0
13.824,88.0
13.849,88.0
13.724,87.0
13.824,88.0
13.95,89.0
13.65,86.0
13.774,87.0
13.553,85.0
13.626,86.0
13.553,85.0
14.079,91.0
13.675,86.0
13.824,88.0
13.824,88.0
14.001,90.0
13.799,88.0
13.924,89.0
13.675,86.0
13.626,86.0
13.924,89.0
13.924,89.0
13.749,87.0
13.724,87.0
13.626,86.0
13.505,84.0
13.482,84.0
13.626,86.0
13.724,87.0
13.602,85.0
13.924,89.0
13.95,89.0
13.774,87.0
14.183,92.0
14.21,93.0
14.131,92.0
14.001,90.0
14.157,92.0
14.079,91.0
13.849,88.0
13.899,89.0
13.874,88.0
13.675,86.0
13.65,86.0
13.724,87.0
13.65,86.0
13.294,82.0
13.317,82.0
13.021,78.0
12.911,77.0
13.458,83.0
13.434,83.0
13.248,81.0
13.271,81.0
13.294,82.0
13.458,83.0
13.34,82.0
13.202,80.0
13.675,86.0
13.156,80.0
13.088,79.0
13.41,83.0
13.248,81.0
13.364,82.0
12.911,77.0
13.482,84.0
13.225,81.0
13.202,80.0
13.044,79.0
13.066,79.0
13.133,80.0
13.133,80.0
13.111,79.0
12.675,74.0
12.933,77.0
12.803,76.0
12.592,73.0
13.021,78.0
12.803,76.0
12.911,77.0
12.824,76.0
12.889,77.0
12.739,75.0
13.066,79.0
13.179,80.0
13.111,79.0
12.977,78.0
13.066,79.0
13.271,81.0
13.133,80.0
13.156,80.0
12.999,78.0
13.066,79.0
12.977,78.0
12.977,78.0
12.781,75.0
13.364,82.0
13.294,82.0
13.021,78.0
13.066,79.0
13.044,79.0
12.933,77.0
12.955,77.0
13.111,79.0
12.889,77.0
10.382,47.0
5.838,0.0
