Speed,Power
35.376,94.0
34.906,92.0
34.906,92.0
34.906,92.0
34.906,92.0
35.218,93.0
34.906,92.0
35.061,93.0
35.376,94.0
35.858,96.0
36.354,97.0
36.27,97.0
36.187,97.0
35.858,96.0
35.858,96.0
36.522,98.0
37.037,99.0
36.354,97.0
36.187,97.0
36.354,97.0
36.187,97.0
36.187,97.0
36.522,98.0
36.522,98.0
36.522,98.0
36.522,98.0
36.522,98.0
36.692,98.0
36.692,98.0
36.692,98.0
36.522,98.0
36.187,97.0
36.022,96.0
35.858,96.0
36.187,97.0
36.022,96.0
36.187,97.0
36.354,97.0
36.522,98.0
36.522,98.0
37.037,99.0
37.476,101.0
37.211,100.0
36.522,98.0
36.187,97.0
36.354,97.0
36.522,98.0
37.927,102.0
39.053,106.0
39.642,108.0
39.053,106.0
39.248,106.0
38.861,105.0
39.053,106.0
39.053,106.0
39.053,106.0
38.861,105.0
38.671,105.0
39.053,106.0
38.861,105.0
38.861,105.0
38.671,105.0
38.671,105.0
38.766,105.0
38.671,105.0
39.053,106.0
39.642,108.0
40.664,111.0
40.455,110.0
40.559,111.0
39.642,108.0
39.444,107.0
39.248,106.0
39.248,106.0
39.248,106.0
38.957,106.0
39.005,106.0
38.861,105.0
39.248,106.0
38.671,105.0
38.482,104.0
38.482,104.0
38.861,105.0
39.248,106.0
39.053,106.0
38.861,105.0
38.861,105.0
39.943,109.0
40.455,110.0
39.642,108.0
38.766,105.0
38.671,105.0
38.576,104.0
38.482,104.0
38.671,105.0
38.11,103.0
37.745,102.0
38.295,103.0
38.861,105.0
39.444,107.0
39.053,106.0
39.053,106.0
39.248,106.0
39.053,106.0
39.642,108.0
39.444,107.0
39.642,108.0
40.045,109.0
39.444,107.0
39.642,108.0
39.842,108.0
39.444,107.0
40.045,109.0
39.642,108.0
39.444,107.0
39.842,108.0
39.842,108.0
39.742,108.0
40.147,109.0
41.088,112.0
40.981,112.0
41.52,114.0
41.195,113.0
41.52,114.0
41.303,113.0
41.195,113.0
40.664,111.0
40.875,112.0
40.045,109.0
40.455,110.0
41.088,112.0
40.664,111.0
40.875,112.0
41.195,113.0
41.159,113.0
40.875,112.0
40.875,112.0
40.769,111.0
40.045,109.0
40.249,110.0
40.045,109.0
40.455,110.0
40.455,110.0
40.249,110.0
40.147,109.0
40.455,110.0
40.045,109.0
40.455,110.0
40.769,111.0
41.088,112.0
40.664,111.0
40.875,112.0
41.195,113.0
41.303,113.0
40.455,110.0
40.455,110.0
39.943,109.0
39.943,109.0
39.842,108.0
41.088,112.0
41.52,114.0
40.981,112.0
40.249,110.0
40.455,110.0
40.455,110.0
40.249,110.0
40.455,110.0
40.875,112.0
40.875,112.0
41.962,115.0
41.74,115.0
42.186,116.0
41.195,113.0
41.962,115.0
41.088,112.0
41.74,115.0
41.303,113.0
41.303,113.0
40.664,111.0
41.088,112.0
41.52,114.0
42.186,116.0
41.74,115.0
41.303,113.0
40.875,112.0
41.52,114.0
41.088,112.0
40.455,110.0
40.981,112.0
40.664,111.0
41.088,112.0
41.52,114.0
42.186,116.0
41.52,114.0
40.875,112.0
41.195,113.0
42.642,117.0
41.962,115.0
41.74,115.0
41.447,114.0
41.195,113.0
40.769,111.0
40.875,112.0
41.088,112.0
41.74,115.0
42.186,116.0
41.962,115.0
41.411,113.0
41.52,114.0
41.52,114.0
41.088,112.0
40.875,112.0
41.088,112.0
41.74,115.0
41.088,112.0
40.664,111.0
41.088,112.0
40.981,112.0
41.088,112.0
41.088,112.0
41.962,115.0
41.52,114.0
41.303,113.0
41.303,113.0
41.088,112.0
41.088,112.0
40.664,111.0
41.962,115.0
41.52,114.0
41.52,114.0
41.63,114.0
41.962,115.0
41.52,114.0
41.85,115.0
43.108,119.0
42.991,119.0
41.74,115.0
41.52,114.0
41.85,115.0
42.874,118.0
41.962,115.0
40.664,111.0
40.664,111.0
40.664,111.0
41.303,113.0
41.74,115.0
41.303,113.0
40.875,112.0
41.088,112.0
41.088,112.0
41.411,113.0
41.088,112.0
41.303,113.0
41.088,112.0
41.088,112.0
40.664,111.0
40.664,111.0
40.875,112.0
41.195,113.0
40.875,112.0
41.74,115.0
41.63,114.0
41.52,114.0
40.664,111.0
40.249,110.0
40.664,111.0
40.664,111.0
40.664,111.0
40.981,112.0
40.664,111.0
40.455,110.0
40.664,111.0
41.088,112.0
41.303,113.0
41.52,114.0
40.664,111.0
40.455,110.0
40.455,110.0
40.769,111.0
40.045,109.0
40.455,110.0
40.249,110.0
40.455,110.0
40.455,110.0
40.664,111.0
40.664,111.0
40.769,111.0
40.455,110.0
40.875,112.0
40.249,110.0
41.088,112.0
41.195,113.0
41.52,114.0
40.664,111.0
40.664,111.0
40.147,109.0
41.52,114.0
41.088,112.0
40.875,112.0
40.875,112.0
41.088,112.0
40.664,111.0
40.769,111.0
40.455,110.0
41.088,112.0
41.303,113.0
41.411,113.0
41.195,113.0
41.303,113.0
40.875,112.0
41.411,113.0
40.875,112.0
41.303,113.0
41.195,113.0
41.303,113.0
41.088,112.0
41.195,113.0
40.875,112.0
41.088,112.0
40.981,112.0
41.52,114.0
41.74,115.0
41.303,113.0
41.63,114.0
41.303,113.0
41.411,113.0
41.63,114.0
41.74,115.0
41.303,113.0
46.133,129.0
48.398,136.0
48.696,137.0
47.811,134.0
47.38,133.0
46.818,131.0
46.405,130.0
46.269,129.0
45.865,128.0
45.865,128.0
45.865,128.0
46.818,131.0
47.051,132.0
46.405,130.0
45.999,128.0
47.097,132.0
46.679,131.0
46.269,129.0
46.679,131.0
45.865,128.0
45.865,128.0
46.679,131.0
46.133,129.0
45.6,127.0
46.133,129.0
46.405,130.0
47.523,133.0
47.523,133.0
46.957,131.0
47.238,132.0
47.38,133.0
47.144,132.0
47.667,134.0
46.405,130.0
46.542,130.0
46.269,129.0
46.133,129.0
45.999,128.0
47.715,134.0
47.811,134.0
47.38,133.0
47.097,132.0
47.097,132.0
47.097,132.0
46.818,131.0
46.405,130.0
46.133,129.0
46.133,129.0
46.133,129.0
45.865,128.0
46.957,131.0
46.133,129.0
46.957,131.0
47.38,133.0
47.238,132.0
46.957,131.0
47.38,133.0
48.103,135.0
47.238,132.0
45.6,127.0
44.444,123.0
40.045,109.0
37.037,99.0
35.297,94.0
34.752,92.0
34.752,92.0
34.906,92.0
34.752,92.0
34.151,90.0
34.299,90.0
34.299,90.0
34.6,91.0
35.139,93.0
35.218,93.0
35.061,93.0
34.906,92.0
34.906,92.0
35.061,93.0
35.376,94.0
35.535,94.0
35.696,95.0
37.037,99.0
36.522,98.0
36.022,96.0
36.354,97.0
36.187,97.0
36.522,98.0
36.27,97.0
36.022,96.0
36.187,97.0
36.354,97.0
36.187,97.0
36.187,97.0
36.354,97.0
36.354,97.0
36.778,98.0
37.037,99.0
37.211,100.0
36.864,99.0
36.692,98.0
36.522,98.0
36.522,98.0
36.522,98.0
36.187,97.0
36.522,98.0
36.27,97.0
36.022,96.0
36.522,98.0
36.438,97.0
36.022,96.0
36.354,97.0
36.778,98.0
37.037,99.0
37.566,101.0
37.037,99.0
37.037,99.0
37.211,100.0
37.388,100.0
37.095,100.0
37.27,100.0
37.388,100.0
37.566,101.0
38.482,104.0
38.11,103.0
44.319,123.0
50.247,142.0
51.226,145.0
51.115,145.0
51.393,146.0
51.226,145.0
50.569,143.0
50.896,144.0
50.408,143.0
49.929,141.0
49.615,140.0
49.929,141.0
49.615,140.0
51.226,145.0
51.561,146.0
50.247,142.0
49.615,140.0
50.088,142.0
50.569,143.0
50.569,143.0
50.732,144.0
50.569,143.0
49.929,141.0
49.772,141.0
49.615,140.0
50.408,143.0
50.247,142.0
51.393,146.0
51.561,146.0
50.408,143.0
49.929,141.0
49.929,141.0
49.615,140.0
49.46,140.0
49.929,141.0
49.615,140.0
50.088,142.0
49.824,141.0
49.152,139.0
49.615,140.0
49.305,139.0
49.929,141.0
49.929,141.0
51.73,147.0
50.247,142.0
50.088,142.0
50.896,144.0
50.569,143.0
50.247,142.0
50.088,142.0
50.408,143.0
49.929,141.0
49.929,141.0
49.929,141.0
49.152,139.0
49.615,140.0
50.247,142.0
50.247,142.0
50.732,144.0
49.615,140.0
50.569,143.0
49.929,141.0
49.615,140.0
48.847,138.0
50.247,142.0
49.772,141.0
49.719,140.0
49.305,139.0
49.305,139.0
49.46,140.0
49.305,139.0
49.772,141.0
49.772,141.0
48.999,138.0
49.615,140.0
49.152,139.0
48.696,137.0
48.547,137.0
49.305,139.0
48.398,136.0
48.696,137.0
50.569,143.0
50.247,142.0
49.305,139.0
49.305,139.0
48.696,137.0
48.547,137.0
48.999,138.0
48.999,138.0
48.999,138.0
47.811,134.0
47.811,134.0
48.103,135.0
48.696,137.0
50.896,144.0
48.398,136.0
48.103,135.0
47.38,133.0
48.103,135.0
48.999,138.0
48.999,138.0
48.398,136.0
48.999,138.0
48.847,138.0
49.615,140.0
48.999,138.0
49.46,140.0
48.398,136.0
48.398,136.0
48.999,138.0
47.811,134.0
48.696,137.0
48.696,137.0
48.398,136.0
47.097,132.0
45.999,128.0
42.874,118.0
39.742,108.0
38.861,105.0
36.354,97.0
35.535,94.0
33.356,87.0
31.81,82.0
31.938,83.0
32.199,84.0
32.331,84.0
32.734,85.0
33.569,88.0
35.376,94.0
35.696,95.0
35.696,95.0
36.438,97.0
36.354,97.0
36.354,97.0
35.858,96.0
34.906,92.0
34.151,90.0
33.713,89.0
34.003,89.0
33.713,89.0
33.713,89.0
34.449,91.0
35.061,93.0
35.696,95.0
36.522,98.0
36.522,98.0
36.354,97.0
36.354,97.0
38.11,103.0
37.745,102.0
37.211,100.0
36.607,98.0
36.354,97.0
36.864,99.0
36.187,97.0
35.858,96.0
36.522,98.0
36.692,98.0
37.625,101.0
37.927,102.0
36.692,98.0
36.522,98.0
36.354,97.0
36.187,97.0
36.864,99.0
37.388,100.0
37.037,99.0
36.692,98.0
36.354,97.0
36.187,97.0
35.696,95.0
35.696,95.0
35.696,95.0
36.522,98.0
36.95,99.0
37.037,99.0
37.211,100.0
37.037,99.0
36.95,99.0
37.037,99.0
37.037,99.0
36.522,98.0
37.037,99.0
37.211,100.0
36.864,99.0
37.388,100.0
37.153,100.0
36.864,99.0
36.864,99.0
36.864,99.0
36.522,98.0
37.211,100.0
37.124,100.0
37.745,102.0
37.299,100.0
37.037,99.0
37.211,100.0
37.211,100.0
37.037,99.0
37.037,99.0
37.388,100.0
37.476,101.0
37.745,102.0
37.211,100.0
37.388,100.0
37.211,100.0
36.864,99.0
36.95,99.0
37.388,100.0
37.211,100.0
36.864,99.0
36.522,98.0
36.607,98.0
37.211,100.0
37.211,100.0
37.388,100.0
37.388,100.0
37.037,99.0
37.566,101.0
37.037,99.0
37.124,100.0
36.864,99.0
36.864,99.0
37.037,99.0
37.211,100.0
37.388,100.0
38.11,103.0
38.11,103.0
38.295,103.0
38.671,105.0
38.482,104.0
39.053,106.0
38.861,105.0
39.248,106.0
38.671,105.0
38.671,105.0
39.053,106.0
42.642,117.0
46.133,129.0
46.269,129.0
46.133,129.0
47.667,134.0
48.999,138.0
48.847,138.0
48.847,138.0
48.877,138.0
48.103,135.0
49.615,140.0
50.408,143.0
50.354,142.0
50.569,143.0
50.896,144.0
51.561,146.0
51.393,146.0
51.73,147.0
53.665,153.0
53.303,152.0
53.849,154.0
54.219,155.0
54.406,156.0
54.594,156.0
54.974,157.0
54.784,157.0
57.583,166.0
58.436,169.0
58.872,170.0
58.22,168.0
57.583,166.0
58.22,168.0
57.794,167.0
57.165,165.0
57.583,166.0
57.165,165.0
56.754,163.0
56.754,163.0
57.583,166.0
58.436,169.0
58.872,170.0
59.092,171.0
59.315,171.0
58.872,170.0
58.436,169.0
59.315,171.0
58.006,167.0
57.794,167.0
57.794,167.0
57.165,165.0
57.165,165.0
57.373,165.0
57.794,167.0
57.794,167.0
57.583,166.0
57.373,165.0
57.583,166.0
57.583,166.0
56.148,161.0
54.033,154.0
50.569,143.0
46.957,131.0
43.827,121.0
40.455,110.0
37.388,100.0
35.696,95.0
35.94,96.0
36.692,98.0
36.022,96.0
35.376,94.0
35.061,93.0
35.297,94.0
35.376,94.0
34.752,92.0
34.003,89.0
33.857,89.0
34.003,89.0
33.713,89.0
33.286,87.0
32.734,85.0
34.003,89.0
33.713,89.0
34.151,90.0
33.713,89.0
32.464,85.0
31.682,82.0
31.682,82.0
31.181,80.0
31.181,80.0
31.305,81.0
31.81,82.0
31.682,82.0
31.81,82.0
31.938,83.0
33.427,88.0
33.286,87.0
33.286,87.0
33.286,87.0
32.87,86.0
32.598,85.0
32.199,84.0
32.068,83.0
31.938,83.0
32.199,84.0
32.464,85.0
32.598,85.0
32.598,85.0
32.003,83.0
31.81,82.0
31.682,82.0
31.81,82.0
31.874,83.0
31.81,82.0
31.81,82.0
32.068,83.0
32.331,84.0
32.734,85.0
32.87,86.0
32.87,86.0
32.87,86.0
32.598,85.0
32.331,84.0
33.427,88.0
33.286,87.0
32.734,85.0
32.331,84.0
31.938,83.0
31.938,83.0
32.068,83.0
32.331,84.0
31.81,82.0
31.81,82.0
31.971,83.0
31.682,82.0
31.682,82.0
31.938,83.0
31.874,83.0
31.81,82.0
31.81,82.0
31.938,83.0
31.938,83.0
32.199,84.0
32.464,85.0
32.734,85.0
32.464,85.0
32.464,85.0
32.331,84.0
32.331,84.0
32.133,83.0
32.068,83.0
32.331,84.0
32.287,84.0
32.331,84.0
32.265,84.0
31.938,83.0
32.068,83.0
32.464,85.0
33.007,86.0
32.87,86.0
32.464,85.0
32.331,84.0
32.068,83.0
31.938,83.0
32.199,84.0
32.331,84.0
32.734,85.0
32.87,86.0
32.87,86.0
32.331,84.0
32.068,83.0
31.81,82.0
31.682,82.0
31.682,82.0
31.682,82.0
31.305,81.0
31.429,81.0
31.305,81.0
31.305,81.0
31.305,81.0
31.555,82.0
31.682,82.0
31.81,82.0
32.068,83.0
32.87,86.0
33.427,88.0
33.007,86.0
32.598,85.0
32.331,84.0
32.199,84.0
32.331,84.0
32.331,84.0
32.068,83.0
32.331,84.0
32.331,84.0
32.397,84.0
32.464,85.0
32.199,84.0
31.938,83.0
32.068,83.0
34.003,89.0
34.752,92.0
33.857,89.0
33.007,86.0
33.146,87.0
34.003,89.0
34.003,89.0
33.286,87.0
32.598,85.0
32.464,85.0
32.464,85.0
32.464,85.0
32.331,84.0
32.87,86.0
32.734,85.0
32.464,85.0
32.199,84.0
31.81,82.0
31.555,82.0
31.305,81.0
31.555,82.0
32.068,83.0
32.133,83.0
32.331,84.0
32.464,85.0
32.464,85.0
32.331,84.0
32.331,84.0
32.331,84.0
32.464,85.0
32.802,86.0
33.007,86.0
32.87,86.0
33.286,87.0
33.286,87.0
33.427,88.0
33.713,89.0
34.299,90.0
36.522,98.0
39.248,106.0
40.875,112.0
42.758,118.0
43.345,120.0
44.319,123.0
44.57,124.0
44.823,125.0
44.823,125.0
45.6,127.0
46.405,130.0
46.679,131.0
48.25,136.0
48.398,136.0
47.523,133.0
48.103,135.0
48.547,137.0
48.696,137.0
49.305,139.0
49.929,141.0
50.167,142.0
50.569,143.0
50.569,143.0
50.247,142.0
50.896,144.0
51.9,147.0
52.417,149.0
52.945,151.0
53.665,153.0
53.303,152.0
53.303,152.0
54.033,154.0
54.594,156.0
54.974,157.0
55.949,161.0
56.349,162.0
57.794,167.0
58.653,169.0
58.653,169.0
58.872,170.0
60.918,177.0
61.632,179.0
61.632,179.0
62.117,181.0
62.362,181.0
61.632,179.0
61.154,177.0
60.918,177.0
61.154,177.0
60.683,176.0
61.154,177.0
61.392,178.0
61.632,179.0
61.154,177.0
61.154,177.0
61.392,178.0
61.154,177.0
61.154,177.0
60.683,176.0
60.918,177.0
60.683,176.0
59.991,174.0
58.292,168.0
54.406,156.0
50.896,144.0
46.957,131.0
43.827,121.0
41.52,114.0
38.861,105.0
37.211,100.0
36.692,98.0
35.061,93.0
36.187,97.0
36.354,97.0
35.858,96.0
35.376,94.0
34.906,92.0
34.906,92.0
33.857,89.0
34.299,90.0
34.6,91.0
32.464,85.0
31.938,83.0
32.068,83.0
31.938,83.0
32.199,84.0
33.857,89.0
33.286,87.0
32.531,85.0
31.682,82.0
31.81,82.0
31.555,82.0
31.429,81.0
31.555,82.0
31.682,82.0
31.682,82.0
31.181,80.0
31.181,80.0
31.555,82.0
31.682,82.0
31.682,82.0
31.682,82.0
31.81,82.0
31.81,82.0
31.555,82.0
31.555,82.0
31.938,83.0
33.146,87.0
32.87,86.0
32.464,85.0
32.068,83.0
31.938,83.0
32.068,83.0
32.068,83.0
31.938,83.0
31.938,83.0
32.068,83.0
32.734,85.0
34.299,90.0
33.713,89.0
33.146,87.0
33.007,86.0
32.87,86.0
32.87,86.0
32.734,85.0
32.734,85.0
32.734,85.0
33.146,87.0
33.569,88.0
34.151,90.0
34.6,91.0
34.449,91.0
34.449,91.0
35.061,93.0
34.906,92.0
34.906,92.0
35.218,93.0
34.151,90.0
34.151,90.0
34.077,90.0
33.857,89.0
34.003,89.0
34.6,91.0
34.6,91.0
34.374,91.0
34.524,91.0
34.449,91.0
34.906,92.0
34.449,91.0
34.299,90.0
34.151,90.0
34.003,89.0
33.569,88.0
33.713,89.0
33.713,89.0
33.569,88.0
33.857,89.0
33.857,89.0
34.003,89.0
34.003,89.0
33.713,89.0
33.286,87.0
33.007,86.0
33.857,89.0
34.6,91.0
34.6,91.0
35.535,94.0
35.858,96.0
34.906,92.0
34.752,92.0
34.752,92.0
34.6,91.0
34.449,91.0
34.6,91.0
34.906,92.0
34.6,91.0
34.449,91.0
35.376,94.0
35.061,93.0
34.752,92.0
34.449,91.0
34.299,90.0
34.299,90.0
36.187,97.0
36.864,99.0
36.354,97.0
35.376,94.0
34.906,92.0
34.752,92.0
36.354,97.0
35.696,95.0
35.858,96.0
36.022,96.0
35.777,95.0
35.535,94.0
34.906,92.0
34.449,91.0
34.6,91.0
34.449,91.0
34.299,90.0
34.449,91.0
34.449,91.0
34.906,92.0
35.061,93.0
34.829,92.0
34.752,92.0
34.906,92.0
34.003,89.0
34.003,89.0
34.003,89.0
34.003,89.0
34.299,90.0
34.299,90.0
34.299,90.0
34.984,93.0
36.354,97.0
36.692,98.0
36.187,97.0
35.858,96.0
35.858,96.0
35.696,95.0
35.535,94.0
35.535,94.0
35.696,95.0
35.139,93.0
35.218,93.0
35.455,94.0
35.696,95.0
35.218,93.0
35.535,94.0
35.535,94.0
35.376,94.0
35.535,94.0
35.858,96.0
35.858,96.0
36.187,97.0
36.354,97.0
36.022,96.0
36.27,97.0
36.522,98.0
36.022,96.0
36.022,96.0
36.187,97.0
36.187,97.0
36.022,96.0
35.696,95.0
35.376,94.0
35.218,93.0
35.061,93.0
35.218,93.0
35.061,93.0
35.535,94.0
35.535,94.0
35.218,93.0
35.376,94.0
35.218,93.0
35.061,93.0
35.218,93.0
35.218,93.0
35.218,93.0
35.858,96.0
36.354,97.0
36.187,97.0
35.535,94.0
35.376,94.0
35.535,94.0
35.535,94.0
35.061,93.0
34.984,93.0
34.6,91.0
34.449,91.0
35.061,93.0
35.535,94.0
35.376,94.0
35.376,94.0
35.218,93.0
35.218,93.0
34.906,92.0
35.218,93.0
35.535,94.0
36.022,96.0
35.535,94.0
35.455,94.0
35.535,94.0
35.535,94.0
35.535,94.0
35.696,95.0
35.858,96.0
35.535,94.0
35.696,95.0
36.022,96.0
37.211,100.0
37.211,100.0
38.295,103.0
38.861,105.0
38.957,106.0
39.642,108.0
39.444,107.0
39.444,107.0
39.444,107.0
39.053,106.0
39.053,106.0
40.455,110.0
41.962,115.0
42.413,117.0
42.991,119.0
43.108,119.0
43.827,121.0
44.57,124.0
45.079,125.0
45.865,128.0
46.818,131.0
47.238,132.0
47.811,134.0
48.103,135.0
48.103,135.0
47.667,134.0
47.667,134.0
47.956,135.0
47.523,133.0
47.523,133.0
47.811,134.0
48.103,135.0
47.956,135.0
47.667,134.0
47.811,134.0
48.103,135.0
47.667,134.0
46.957,131.0
46.818,131.0
46.542,130.0
46.269,129.0
45.865,128.0
45.338,126.0
45.079,125.0
44.823,125.0
44.95,125.0
45.079,125.0
45.079,125.0
44.57,124.0
45.079,125.0
45.208,126.0
44.823,125.0
45.079,125.0
45.079,125.0
45.208,126.0
45.338,126.0
45.469,127.0
45.6,127.0
45.338,126.0
45.338,126.0
46.405,130.0
46.679,131.0
46.957,131.0
47.238,132.0
47.238,132.0
47.38,133.0
47.38,133.0
47.38,133.0
47.667,134.0
47.811,134.0
47.811,134.0
47.811,134.0
48.696,137.0
49.46,140.0
48.847,138.0
48.999,138.0
48.999,138.0
48.103,135.0
48.25,136.0
48.25,136.0
48.999,138.0
48.696,137.0
48.696,137.0
48.847,138.0
48.696,137.0
48.398,136.0
48.696,137.0
48.398,136.0
48.398,136.0
48.103,135.0
48.005,135.0
48.103,135.0
48.398,136.0
48.398,136.0
48.398,136.0
48.547,137.0
48.103,135.0
48.398,136.0
47.811,134.0
48.103,135.0
47.523,133.0
47.238,132.0
47.051,132.0
47.069,132.0
47.097,132.0
46.957,131.0
46.679,131.0
46.818,131.0
46.818,131.0
46.818,131.0
46.542,130.0
47.38,133.0
47.523,133.0
47.238,132.0
46.405,130.0
45.865,128.0
45.6,127.0
46.405,130.0
46.133,129.0
46.269,129.0
45.865,128.0
45.999,128.0
46.133,129.0
46.269,129.0
46.269,129.0
46.405,130.0
46.818,131.0
46.133,129.0
46.133,129.0
46.133,129.0
46.133,129.0
46.679,131.0
47.097,132.0
47.523,133.0
47.523,133.0
46.542,130.0
46.405,130.0
46.133,129.0
46.679,131.0
